Date,VEDL-EQ O,VEDL-EQ H,VEDL-EQ L,VEDL-EQ C,VEDL-EQ V
23/01/2017,238.9,245.75,238.25,245.25,7508847
20/01/2017,243.6,245.3,237.3,238.55,8761506
19/01/2017,243.8,246.4,241.1,245.25,8091020
18/01/2017,238,246.2,237,244.4,12128819
17/01/2017,243.95,244.3,235.2,236.1,7220520
16/01/2017,239,244,236.7,243.35,7271247
13/01/2017,241.75,243.4,237.15,238.3,8225981
12/01/2017,238.1,241.6,235.2,240.75,6798463
11/01/2017,234.75,238.4,234.1,237.6,13171455
10/01/2017,232.3,235.35,229.3,232.6,10164461
09/01/2017,230.9,233.45,230.2,232.55,8181314
06/01/2017,228.5,233.7,226.45,230.6,11996360
05/01/2017,219,228.7,218.75,227.65,15074840
04/01/2017,221.55,222.5,216.35,216.8,6764527
03/01/2017,222.7,223.9,219.1,219.65,6963277
02/01/2017,216.45,222,214.5,220.95,7344761
30/12/2016,218.05,219.8,214.85,216.15,6694499
29/12/2016,212.7,219.1,211.4,217,9268607
28/12/2016,215.7,217.65,210.75,211.9,9487981
27/12/2016,208.15,215.5,204.8,214.65,10688741
26/12/2016,214.05,214.55,206.8,208.55,10583478
23/12/2016,215,219.4,211.3,216.65,13207319
22/12/2016,224.8,224.85,215.05,216.65,10456856
21/12/2016,225.1,227.9,222.5,226.1,7327969
20/12/2016,226.95,228.2,221.7,224.4,6958823
19/12/2016,227.95,232.05,225.1,227.25,8533623
16/12/2016,236.2,238.7,229.7,230.3,9753296
15/12/2016,232.75,239.3,231.2,236.1,9081928
14/12/2016,238.65,240.7,235.2,235.9,11286761
13/12/2016,245.1,246.25,238.8,239.95,15817165
12/12/2016,245.35,248.65,243.75,246.8,9602169
09/12/2016,243.1,246.5,241.85,245.45,11710912
08/12/2016,234.35,244.9,233.8,242.95,17131136
07/12/2016,228.9,233.5,228,231.45,8896908
06/12/2016,228,230.45,226.05,229.1,8399490
05/12/2016,222.1,227.6,222,226.6,8193875
02/12/2016,224,227.45,221.7,223.05,8595569
01/12/2016,233.05,233.4,226.25,226.9,9165096
30/11/2016,226.5,230.95,222.6,229.85,13649816
29/11/2016,229.4,232.3,227.55,228.55,14745742
28/11/2016,223.5,229.9,219.8,228.6,14342100
25/11/2016,223.7,228.5,219.8,223.25,16972449
24/11/2016,217,223.85,215.25,221.8,21724842
23/11/2016,210.6,217.9,208.5,216.8,18128303
22/11/2016,201,208.15,200.4,206.9,12753933
21/11/2016,204.1,207.9,192.2,196.75,16042584
18/11/2016,214.2,214.8,201.8,203.35,13408155
17/11/2016,207.1,218,204.9,213.9,18214596
16/11/2016,215.55,216,205.05,206.7,13357862
15/11/2016,226.25,229.8,207.9,209.55,19801557
11/11/2016,226,233.5,224.35,229.8,17352156
10/11/2016,224.05,233.7,223.05,229.3,22574275
09/11/2016,205.2,218.85,197.9,217.65,18615639
08/11/2016,217.45,222.5,215.4,219.85,13020745
07/11/2016,217.2,219.85,213.85,215.75,10599203
04/11/2016,219.8,222.2,207.35,212.75,16862503
03/11/2016,217,225.9,216.3,217.8,16636090
02/11/2016,215,222.25,214.6,218.25,18435282
01/11/2016,204.95,223.3,202.55,219.8,32288788
30/10/2016,203.7,203.8,201.65,202.55,697401
28/10/2016,200.65,204,198.6,202.6,14116778
27/10/2016,201,202.5,199,199.65,11324369
26/10/2016,202.1,205.65,199.2,201.4,7907499
25/10/2016,202.3,204.7,197.9,203.95,9453365
24/10/2016,203.5,205.85,201.6,202.35,7033038
21/10/2016,207.4,207.4,202.05,203.1,9803842
20/10/2016,200.1,208.55,199.5,207.6,15749425
19/10/2016,197.5,200.9,196.25,198.5,10003851
18/10/2016,195,196.8,192.45,196.4,10308987
17/10/2016,194,198,191.2,193,8720756
14/10/2016,195.7,197.7,192.8,195.7,8106335
13/10/2016,197.9,199.35,192.4,196,12212482
10/10/2016,198,201.7,196.8,199.55,13383535
07/10/2016,197.05,198.15,192.75,194.85,16820206
06/10/2016,192,201.4,190.4,197.5,25679205
05/10/2016,188.3,193,188.1,191.7,15449272
04/10/2016,179.9,188.25,178.95,187,18699005
03/10/2016,173.85,179.25,173.2,178.75,10155725
30/09/2016,164.5,173.75,164.5,172.05,10684267
29/09/2016,176.5,177.9,166.5,168.6,17069589
28/09/2016,165.95,175.45,165.7,174.8,10469982
27/09/2016,169.1,170,165.55,166.6,5235702
26/09/2016,169.1,171.2,167,168.6,8560539
23/09/2016,169,172.8,167.25,170.4,12914425
22/09/2016,167.45,170.35,165.3,168.65,8346589
21/09/2016,164,166.9,163.2,165.25,6661047
20/09/2016,164.75,165.7,162.8,164.15,6518760
19/09/2016,161.8,165.9,161.1,164.7,6832849
16/09/2016,166,168.25,159.1,162.2,11305323
15/09/2016,166.2,166.9,162,165.6,8663550
14/09/2016,165.9,166.8,160.6,165.85,17809731
12/09/2016,167.4,176.3,158.5,161.3,28341236
09/09/2016,176,176.65,170.7,171.25,8131372
08/09/2016,174.8,177.85,173.7,175.3,8909535
07/09/2016,178.2,180.8,172.65,173.6,15020011
06/09/2016,173.7,175.8,172.85,174.6,5841845
02/09/2016,170.65,173.1,167.2,172.25,7542604
01/09/2016,169.35,172,168.55,170.2,6972842
31/08/2016,174.5,176.5,169.3,170,10220931
30/08/2016,174.5,176.3,173.1,175.2,6658517
29/08/2016,169,174,167.55,173.35,6398292
26/08/2016,170.75,171.85,167.3,169.25,5697444
25/08/2016,175.95,176.5,169.2,169.9,9613554
24/08/2016,175,177.6,174.7,176,6394420
23/08/2016,176.05,177.45,171.4,174.05,7534355
22/08/2016,178.8,179.1,175.15,176.6,8706650
19/08/2016,174.55,180.65,173.3,179.3,16779261
18/08/2016,171.65,173.7,171.1,172.9,8317460
17/08/2016,169.15,172.7,168.4,171.1,10205216
16/08/2016,166.5,170.65,164.4,169.45,10439062
12/08/2016,162.4,167.5,162.4,166.2,9611620
11/08/2016,164.05,164.3,158.4,161.4,9943268
10/08/2016,164.95,167.4,161.8,164.45,8756250
09/08/2016,170,170.4,163.6,165.05,10560994
08/08/2016,170.2,173.35,168.95,169.55,11899175
05/08/2016,163.7,170.75,163.35,169.1,15902590
04/08/2016,160,162.9,157.75,161.65,11027801
03/08/2016,158,159.7,155.3,157.2,13402085
02/08/2016,165.3,166.25,153.7,156.25,20703799
01/08/2016,163.1,168.5,163.1,165.95,15226198
29/07/2016,168.95,168.95,163.5,164.65,15941055
28/07/2016,169.3,170.95,165.65,169.5,16698323
27/07/2016,171,171.65,165.15,168.45,16517850
26/07/2016,172.1,174.15,168.7,169.75,16787488
25/07/2016,169,175.5,162.65,172.15,39676144
22/07/2016,158,172.4,155.25,169.3,31609580
21/07/2016,162.4,162.5,156.15,157.1,12308035
20/07/2016,161.05,162.95,159.75,161.7,14496013
19/07/2016,160.35,162.15,157.3,160.2,22238091
18/07/2016,164.4,164.7,158.7,160.15,14730425
15/07/2016,166.25,168.3,162.05,163.35,20500092
14/07/2016,164.55,166,160.65,164,24921338
13/07/2016,161.4,174.9,159.75,163.55,57395418
12/07/2016,150.1,162.35,150.1,159.8,27905605
11/07/2016,146.05,149.2,145.9,148.65,11368744
08/07/2016,145,145.65,140.9,143.1,15146314
07/07/2016,138.2,145.2,138.05,143.45,15847848
05/07/2016,138.25,139.6,135.85,137.1,9306670
04/07/2016,135.95,139.6,135.7,138.65,10782118
01/07/2016,132.95,136.85,132.45,135.2,13121876
30/06/2016,128.6,133,127.8,131.95,16574414
29/06/2016,125,128.2,124.2,127.35,14886024
28/06/2016,122.95,123.9,121.9,123.15,10398652
27/06/2016,116.4,123.5,116.3,122.35,17210580
24/06/2016,118.45,122.2,107.65,117.85,30189333
23/06/2016,126.3,127.9,124.65,126.6,13094088
22/06/2016,125.35,127.2,122.6,126.75,12348234
21/06/2016,129,129.85,124.75,125.45,14054525
20/06/2016,121.35,129.4,120.9,128.5,13686749
17/06/2016,123.35,123.8,121.5,122.55,11999652
16/06/2016,118.6,123,118.05,122.45,21007467
15/06/2016,115.5,120.2,115.4,119.7,18001814
14/06/2016,113.8,115.8,113.25,114.75,9483246
13/06/2016,114.65,115.4,112.4,113.95,10592862
10/06/2016,115.05,117.65,114.5,116.8,21166591
09/06/2016,112.5,116.25,112,112.8,20634777
08/06/2016,110,112.5,108.1,112,15680776
07/06/2016,107.3,110.7,105.9,110.05,13331621
06/06/2016,104.2,107.35,103.45,106.25,9878216
03/06/2016,107.25,107.6,103.85,104.65,7715226
02/06/2016,103.4,107.2,103.35,106.75,10946742
01/06/2016,109,109,104.55,105.05,10583106
31/05/2016,106.85,109.7,103.8,108.55,26753083
30/05/2016,104.5,107.45,104.15,106.5,13290676
27/05/2016,104.4,105.9,102.1,102.8,9723397
26/05/2016,99.5,105,98.7,104.05,13595934
25/05/2016,98.9,99.7,97.4,99.3,7487366
24/05/2016,98,98,94.05,96.8,9406086
23/05/2016,98.7,99.2,96.75,97.5,8645678
20/05/2016,95.2,98.1,95.2,96.95,14789835
19/05/2016,98.8,100.75,94.3,94.95,14073363
18/05/2016,98.75,99.7,97.55,99.25,9778880
17/05/2016,102,102.25,99.55,100.05,11223556
16/05/2016,98.8,100.4,97.1,99.95,13218023
13/05/2016,101,102.3,97.25,98,17046892
12/05/2016,101.2,103.35,100.35,102.9,13214374
11/05/2016,98.75,101.95,97.5,99.65,18704050
10/05/2016,101.7,102.7,99.85,100.6,16516871
09/05/2016,104.7,107,103.1,103.7,12763968
06/05/2016,103.5,104.6,102.5,103.55,16425238
05/05/2016,104.1,105.8,101.5,104.7,20323809
04/05/2016,108,109.4,103.55,104.65,29178562
03/05/2016,112,113.95,109.3,110,32881351
02/05/2016,102.5,111.6,102.25,110.7,30150741
29/04/2016,100.75,104.9,100.75,103.8,28769523
28/04/2016,104.35,105.3,99.15,99.8,20809274
27/04/2016,106.9,107.7,104.05,104.85,11531847
26/04/2016,101.1,107,101.1,106.45,17799333
25/04/2016,105,105,100.55,102,13065267
22/04/2016,104.3,106.45,103.9,104.9,13016507
21/04/2016,107.65,108.9,104.3,105.05,17949408
20/04/2016,98.6,107.15,98.6,106.35,45063756
18/04/2016,94.5,97.8,92.3,97.5,21003314
13/04/2016,92.55,95.25,92.3,94,23361327
12/04/2016,90.3,91.35,89,90.6,13494705
11/04/2016,88.5,90.7,88.5,90.3,17129985
08/04/2016,85,88.15,84.8,87.45,13625220
07/04/2016,87.65,88.35,85.25,85.8,11434950
06/04/2016,86.4,88.75,86.25,87.55,15523544
05/04/2016,89.65,89.85,85.2,85.85,17524070
04/04/2016,90.65,91.9,89.95,90.65,14099243
01/04/2016,89.75,91.6,87.55,90.05,16729805
31/03/2016,94,96.5,89.2,89.85,42058103
30/03/2016,89.2,92.9,88.65,91.65,20691583
29/03/2016,87,89.2,86.05,87.7,19503476
28/03/2016,97.35,97.35,87.35,87.95,32066089
23/03/2016,96.35,98.2,95.95,96.85,19598406
22/03/2016,94.5,97.15,93.5,96.2,20152906
21/03/2016,93.2,94.85,92.45,94,20991991
18/03/2016,88.25,93.25,87.5,92.3,33295930
17/03/2016,88.7,89.7,85.55,86.25,16128713
16/03/2016,87.95,87.95,84.75,86.3,20523089
15/03/2016,88.95,90.8,87.1,88.1,19485735
14/03/2016,89.45,90.5,88.05,89,14238319
11/03/2016,87.2,89,85.75,87.35,18135827
10/03/2016,89.3,91.2,87.65,88.25,24244512
09/03/2016,85.95,88.35,84.35,87.85,24719795
08/03/2016,88.5,92.6,88.5,90.35,28395950
04/03/2016,85.7,90.15,83.3,87.4,29371353
03/03/2016,79.65,85.6,78.3,83.95,32996169
02/03/2016,77,80.65,76.55,78.15,21388436
01/03/2016,71.9,75.5,70.6,74.95,20776487
29/02/2016,72.6,76.75,69.55,70.6,24081824
26/02/2016,70.6,72.5,69.4,71.8,13968920
25/02/2016,71.3,72.4,69.35,69.6,13218917
24/02/2016,71,72.65,70.5,70.9,12668847
23/02/2016,73.95,75.75,72.15,73.05,20696038
22/02/2016,74.6,75.35,72.65,74.1,12623508
19/02/2016,74,75.6,73,74.65,15573807
18/02/2016,75.55,77.7,72.6,75.85,31891524
17/02/2016,71,74.95,66.8,74.4,28889962
16/02/2016,77,77,70.8,71.35,27386303
15/02/2016,66.2,75.8,66.2,75,36827491
12/02/2016,63.3,64.75,58.15,63.25,28898103
11/02/2016,66.8,67,61.5,62.3,16613625
10/02/2016,68.45,69.2,65.1,67.25,17468350
09/02/2016,69.55,72.15,68.85,69.75,19567635
08/02/2016,73.8,75.6,71,71.7,21661298
05/02/2016,67.95,74.4,67.75,73.9,41473448
04/02/2016,63.65,68.9,63.1,67.75,34744135
03/02/2016,63.8,64.1,60.35,61.65,24379236
02/02/2016,70.5,70.7,64.3,64.9,18680524
01/02/2016,72.7,72.7,69.4,70.4,13223987
29/01/2016,69.05,72.85,68.7,71.75,43989848
28/01/2016,64.25,67.8,63.75,67.3,32606562
27/01/2016,65.25,66,63.6,63.8,26241394
25/01/2016,66.2,66.8,64.2,64.4,18539818
22/01/2016,64.5,66.7,63.1,64.7,36038492
21/01/2016,66,66.25,62,62.4,23015169
20/01/2016,67.35,67.35,63.15,63.9,25595816
19/01/2016,69.6,71.1,67.25,69.25,25513321
18/01/2016,72,74.4,67.65,68.7,18767695
15/01/2016,80.4,80.75,72,72.85,15685103
14/01/2016,78.9,82.75,77.6,79.35,17780358
13/01/2016,84.25,85.85,78.65,80.95,17849803
12/01/2016,84.8,86.8,82.6,84.25,14023690
11/01/2016,78.5,86.5,77.1,85,28155853
08/01/2016,81.35,82.8,79.15,81.05,14021580
07/01/2016,86.95,86.95,80.1,81.15,18312884
06/01/2016,92.25,92.3,88.5,88.9,8248257
05/01/2016,89.55,93.9,89.05,92.4,12475346
04/01/2016,90.55,93.5,88.2,88.95,10540115
01/01/2016,90.9,92,90.15,91.65,4355053
31/12/2015,92.25,92.45,90.05,90.4,16020840
30/12/2015,92.35,93.5,91.65,91.95,5438184
29/12/2015,92.25,93.5,90.75,91.95,7518725
28/12/2015,92.3,93,90.4,91.9,8132644
24/12/2015,91.3,92.4,90.35,91.95,12330213
23/12/2015,87.25,89.6,87.25,89.3,10105049
22/12/2015,86.5,88.35,85.5,86.05,8769039
21/12/2015,84.05,87,84,86.55,9146209
18/12/2015,86.2,86.5,84.1,84.3,11966750
17/12/2015,84.7,87.45,84.15,87.15,12517868
16/12/2015,84.75,85.3,83.5,84.05,6251417
15/12/2015,84.2,85.2,82.75,83.8,8336285
14/12/2015,83.4,85.25,82.1,84.3,9019468
11/12/2015,83.5,85,82.3,83.45,10000030
10/12/2015,82.95,84.15,81.25,83.1,11945882
09/12/2015,86,86.25,81.59,82.25,12149769
08/12/2015,90.35,90.35,86.1,87.15,10316062
07/12/2015,93.1,93.1,90.7,91.25,6114324
04/12/2015,90.95,93.1,90.6,91.5,6259938
03/12/2015,93.5,93.5,91.6,92.1,7927118
02/12/2015,96.05,96.4,93.8,94.25,9886757
01/12/2015,91.85,94.7,91.4,94.15,13697097
30/11/2015,91.65,92.4,89.45,89.95,10142637
27/11/2015,90.75,93.75,89.9,91.9,10537980
26/11/2015,90.6,91.65,89.95,90.25,10750187
24/11/2015,90.55,91.4,89.6,90.2,8486425
23/11/2015,93.15,93.15,89.5,90.45,7142538
20/11/2015,91.7,94.5,91,93.15,10214675
19/11/2015,89.8,92.1,89.4,91.65,9311598
18/11/2015,91.65,91.65,88.8,89.15,10570857
17/11/2015,91,93,90.2,92.05,12441025
16/11/2015,86.75,90.8,85.8,89.55,11626059
13/11/2015,90.45,90.8,86.7,87.25,12278876
11/11/2015,91.4,91.45,90.5,91,1224853
10/11/2015,93,93.15,89.65,90.05,8641870
09/11/2015,88,95.1,87.3,93.65,12387225
06/11/2015,93.8,95.5,90.85,92.2,12741087
05/11/2015,98.5,98.8,93.65,94.05,8521143
04/11/2015,100,100.9,98.35,98.7,6902157
03/11/2015,97.6,100.9,97.3,98.4,12266604
02/11/2015,100.3,100.85,96.15,96.95,9399015
30/10/2015,105,105.75,99.2,99.95,16800688
29/10/2015,106,107.95,105.35,107.1,10885812
28/10/2015,103.1,107.15,101.25,105.05,16140900
27/10/2015,103,106.5,102.1,104.8,17723628
26/10/2015,103.65,107.8,102.35,104.85,13774604
23/10/2015,107.5,107.7,101.55,102.15,14456561
21/10/2015,100,105.95,99.1,105.1,21125108
20/10/2015,108.25,108.25,100.3,101.25,17248585
19/10/2015,109,112.25,107.55,108.15,11254378
16/10/2015,110.45,111,107.15,108.6,8630236
15/10/2015,109.25,111.15,106.15,109.25,14055243
14/10/2015,107.15,112.4,106.5,107.9,19045477
13/10/2015,109.8,109.8,106.1,107.75,19644768
12/10/2015,107.6,119.1,107.25,110.9,47468745
09/10/2015,95,104.75,94.25,103.6,51238677
08/10/2015,92.4,93.6,89.1,92.9,20743871
07/10/2015,86.1,92.1,85.2,90.75,31384886
06/10/2015,85.5,87,84.25,85.7,19914503
05/10/2015,84,85.25,82.65,84.55,16463001
01/10/2015,86.1,86.55,82.7,83.4,9019521
30/09/2015,88.2,88.4,83.35,84.7,19669351
29/09/2015,88.45,88.5,85.15,86.2,13245879
28/09/2015,96.15,96.15,90.8,91.2,5443331
24/09/2015,94.8,96.45,92.35,95.6,9945062
23/09/2015,89.25,95.7,88.9,95.05,8100768
22/09/2015,99,99.85,91.85,92.35,8230870
21/09/2015,97.65,99.8,97,98.4,7682402
18/09/2015,101.15,101.75,97.8,98.95,14049393
16/09/2015,99.85,100.95,97,98.9,8592134
15/09/2015,101,101,96.3,96.7,7515013
14/09/2015,98,101.85,96.15,101.3,7854101
11/09/2015,100.15,102.5,96.1,97,6740958
10/09/2015,96.5,100.4,95.15,99.75,10500972
09/09/2015,96,102,96,99.9,14041988
08/09/2015,90.55,94.45,87.65,93.5,7628136
07/09/2015,93.6,95.7,89.45,89.85,4556139
04/09/2015,97.25,97.25,92.3,93.25,5261318
03/09/2015,94.35,99.9,94.35,98.25,6929674
02/09/2015,95.75,95.9,92.55,94.1,7538857
01/09/2015,96.5,98.4,94.1,94.75,7900633
31/08/2015,96.55,99.95,92.7,98.65,13366317
28/08/2015,95.7,98.9,93.8,96.55,14364191
27/08/2015,88,92.1,86.15,91.15,13115413
26/08/2015,84.3,88,82.5,85.55,9361823
25/08/2015,83.1,87.25,76.7,86.4,15836467
24/08/2015,89.45,90.8,78.75,81.09,14607327
21/08/2015,97,97,93.1,94.6,14658647
20/08/2015,102,102.6,95.75,98.6,10843704
19/08/2015,102.5,105.2,100.95,102.5,4662393
18/08/2015,105.2,107.8,102.15,102.85,7767860
17/08/2015,107,107.5,102,105,7505634
14/08/2015,104,108.35,101.15,107.1,11143356
13/08/2015,115.4,116.6,99.25,103.4,22935485
12/08/2015,123.8,123.8,113,113.85,10406626
11/08/2015,130.3,130.5,122.85,123.55,7178449
10/08/2015,131.1,131.1,126.5,127.8,5438991
07/08/2015,130.1,131.4,128.5,129.3,7421432
06/08/2015,128.9,129.9,126.25,126.6,3885188
05/08/2015,128,131.19,127.25,127.7,3819545
04/08/2015,126.5,128.4,124.1,127.45,5247480
03/08/2015,130,130.35,126.5,126.95,3195264
31/07/2015,131.1,132.85,129.4,130.25,4258541
30/07/2015,132.6,132.6,129.3,129.85,8074720
29/07/2015,130.44,132.94,127,130.4,6277369
28/07/2015,128.75,129.8,126.3,128.65,3862047
27/07/2015,131.9,133.4,128,128.5,4123728
24/07/2015,134.85,135.6,132,132.44,3715381
23/07/2015,131.9,138.8,131.75,135.5,6953507
22/07/2015,134.94,137.4,130.1,136.1,8309473
21/07/2015,142,142.35,135.8,136.35,4529027
20/07/2015,145.9,146.5,142.69,143.19,2126654
17/07/2015,144,147.15,142.6,145.55,2961831
16/07/2015,145.5,146.35,143.05,143.65,2583215
15/07/2015,145.1,146.94,144.8,145.5,2303487
14/07/2015,147.55,148.19,144.94,145.25,2846630
13/07/2015,144.8,148.85,142.69,147.55,6710962
10/07/2015,140.15,146.94,140.1,146.19,9752563
09/07/2015,144.6,146.94,137.85,138.9,17018339
08/07/2015,155,155.19,138.75,145.69,26911621
07/07/2015,163,163.35,158.25,158.55,6155403
06/07/2015,167.5,167.5,159.3,163.4,5858932
03/07/2015,174,174.75,170.1,170.55,1926562
02/07/2015,175.8,176,172.55,173.55,3188390
01/07/2015,174.1,177.5,173.1,176,2149264
30/06/2015,172.7,175,170.6,174.15,4054019
29/06/2015,172.9,173.8,169.5,172.7,2573132
26/06/2015,179,179.7,174,174.85,3068972
25/06/2015,176,182.15,175,179.6,12070351
24/06/2015,177,179.25,175.15,176.1,2851034
23/06/2015,176.6,179.35,174.9,176.45,2791893
22/06/2015,175.5,177.9,175,176.55,2570414
19/06/2015,174.1,176.95,170.7,174.85,6224570
18/06/2015,172.65,175.3,172.65,173.2,2255568
17/06/2015,178.8,178.8,172,172.65,7092962
16/06/2015,181.4,181.9,175.75,178.5,3176232
15/06/2015,187.5,188.8,180.1,181.35,7462050
12/06/2015,186.7,187.4,181.55,183.8,3941272
11/06/2015,186.55,190.95,181.85,188,8432192
10/06/2015,181.85,187.8,179.3,185,5136459
09/06/2015,179.75,184.3,177.4,182.55,5165712
08/06/2015,183.4,184.45,175.6,177.05,4278582
05/06/2015,183.55,186.95,181.45,182.8,4560330
04/06/2015,190,191.8,180.2,184.2,4567486
03/06/2015,194.75,195.5,185.05,188.3,2981326
02/06/2015,197,198,193.6,194.75,2171286
01/06/2015,198,201.65,196.4,197.7,2477571
29/05/2015,196.2,204,192.8,196.45,29940793
28/05/2015,192.7,198.4,191.6,196.75,6024108
27/05/2015,194.6,194.7,190.5,191.6,4761365
26/05/2015,201.7,202.8,194.3,195.1,4827801
25/05/2015,206,206,198.7,199.4,2206795
22/05/2015,209,209,205,206.2,3921859
21/05/2015,216.65,216.85,208,209,3225685
20/05/2015,214.15,216.85,213.9,216.05,2333117
19/05/2015,210.7,219.85,209.7,215.05,4979544
18/05/2015,210.75,213.6,206.4,211.15,1999025
15/05/2015,215.7,217.9,208.2,210.35,2725616
14/05/2015,217,217.9,212.5,214.75,3139029
13/05/2015,221.85,221.85,210.45,218.15,4720436
12/05/2015,229.85,229.9,217.1,218.25,4292646
11/05/2015,222,233.4,217.75,230.3,7737382
08/05/2015,220,221.8,214.1,217.95,2699329
07/05/2015,218.4,224,215.6,218.15,4077485
06/05/2015,226,229.4,216,220.15,6674219
05/05/2015,212,228.4,210.05,226.7,9398916
04/05/2015,212,215.55,209.75,212.4,4478102
30/04/2015,203.95,211.4,202,209.85,6871842
29/04/2015,208.85,209.05,202.6,207.05,6810716
28/04/2015,208.4,214.25,206,211.9,4272604
27/04/2015,205.9,211,204.4,210,4253266
24/04/2015,210,212.8,203.3,204.9,3967076
23/04/2015,212,216,209.9,211.5,4473008
22/04/2015,211.2,211.85,205.85,211,4555727
21/04/2015,208.5,217,204.05,211.1,6374704
20/04/2015,210.2,211,206.2,207.9,4437336
17/04/2015,204,212.9,201.85,211.25,5362972
16/04/2015,207.35,207.8,200.1,204.1,4517705
15/04/2015,200.55,209.4,200,206.25,4696238
13/04/2015,201.65,202.35,198,200.55,2956701
10/04/2015,194.85,203.5,194.3,202.35,5633668
09/04/2015,195,196,191.75,194.65,3687672
08/04/2015,197,197.4,192.5,193.6,3773503
07/04/2015,192.75,198.8,189.65,197.75,5056071
06/04/2015,190.9,192.4,187.5,191.5,2195394
01/04/2015,190.8,191.9,187.2,190.15,2895471
31/03/2015,190.7,196,188.6,189.5,5909964
30/03/2015,191,191.5,185.5,189.15,2370764
27/03/2015,190,192.4,183.75,188.4,4884993
26/03/2015,195,195.85,186.85,188.3,3772877
25/03/2015,194,197.5,190.85,196.8,2751114
24/03/2015,191.55,195.5,190.2,193.85,3999910
23/03/2015,193.3,194,185,190.95,4809495
20/03/2015,192.3,193.5,187,187.85,5985299
19/03/2015,195.65,197.85,190.5,191.5,3789625
18/03/2015,199.45,202,192.15,193.95,6723848
17/03/2015,187,194.8,186.4,192.9,6331648
16/03/2015,195.7,195.7,184.75,185.5,5329301
13/03/2015,202.1,203.5,195.15,195.9,3166012
12/03/2015,194.65,202.5,194,200.6,4152207
11/03/2015,198,198.55,192,192.7,2900359
10/03/2015,197.9,199.5,194.3,197.6,3249275
09/03/2015,208.5,208.5,197.6,199.1,3849212
05/03/2015,212.65,215.5,208.75,210.15,3805233
04/03/2015,225,225,211,212.4,3312882
03/03/2015,219,222.85,217.6,222.05,2607810
02/03/2015,218.85,219.9,213.5,218.2,3243963
27/02/2015,210.7,218.4,210.6,217.2,4081526
26/02/2015,214.05,215.2,207,208.25,4487966
25/02/2015,212.55,215.75,209,210.75,2562115
24/02/2015,219.45,219.55,210.5,211.35,2852143
23/02/2015,218.5,224.9,217.85,219.55,6338461
20/02/2015,221.9,223.05,215.35,217.3,6158735
19/02/2015,204.95,224.75,203.3,219.05,7692286
18/02/2015,210,210,203.75,205.2,2482108
16/02/2015,215.05,217.65,210.65,211.55,2958982
13/02/2015,213.25,215.9,211,212.2,2306202
12/02/2015,208.9,215.2,204.6,212.65,3097817
11/02/2015,206,211.6,202,208.25,2673304
10/02/2015,200.55,207.4,199.55,206.35,2110708
09/02/2015,208.5,210,198.6,200.8,2464805
06/02/2015,207.5,213.4,206.55,210.6,3334756
05/02/2015,215,215.65,206.55,207.8,2866989
04/02/2015,212.05,219.6,210.7,216.6,7754951
03/02/2015,201,212,198.2,210.7,7921272
02/02/2015,199.5,205,197.55,198.2,3557339
30/01/2015,203,204.8,196.45,201.95,5627736
29/01/2015,199.5,203.9,196.4,201.45,10159523
28/01/2015,206.25,206.95,198.45,201.15,3755411
27/01/2015,204.8,208.15,201.8,207.3,4559087
23/01/2015,203.5,206.7,200.4,205.4,5078703
22/01/2015,203.8,206.8,198.6,201.1,6966585
21/01/2015,205.4,206,196.55,199.65,5341348
20/01/2015,193.5,205,192.6,204.15,7450225
19/01/2015,195,195.95,192.05,193.15,2577634
16/01/2015,191.6,194.9,190,193.25,6323218
15/01/2015,188.5,192.5,186.5,189.7,7275654
14/01/2015,202,203,185.85,188.1,10865065
13/01/2015,207,209,203.3,204.6,4640762
12/01/2015,207.05,208,204.25,206.25,2641823
09/01/2015,213.9,213.9,206.6,207.8,2842333
08/01/2015,211.3,212.65,205.55,210.5,3956233
07/01/2015,209,211.85,204.15,209,3410940
06/01/2015,217.95,219.5,206.75,209.05,6095798
05/01/2015,222.5,225.3,218.1,219.8,3512083
02/01/2015,219.35,224.45,219.35,222.3,3270358
01/01/2015,213.7,219.7,212.2,219.25,2304326
31/12/2014,213.6,215.35,211.7,214.5,1973680
30/12/2014,216,216,211.1,212.35,2114602
29/12/2014,209.25,217.4,209.2,215.3,4173325
26/12/2014,204.6,208.85,202.5,207.5,2103838
24/12/2014,205.9,208.35,201.45,205.35,4625287
23/12/2014,210.05,211.4,202.2,204.25,2957550
22/12/2014,213.75,216.8,205.4,210.85,5477007
19/12/2014,206.1,211.4,205.8,208.25,4383683
18/12/2014,205.1,208.9,200.8,203.75,5634219
17/12/2014,194.1,202.25,191.15,200.9,8381762
16/12/2014,207.8,208,190.1,193.6,8664282
15/12/2014,212.9,215,209,209.9,4052680
12/12/2014,221.45,222.6,214.55,215.9,5191405
11/12/2014,223,224.9,218.1,221.95,3337552
10/12/2014,220,225.8,219.1,222.6,3233610
09/12/2014,230.4,233.2,218.8,220.75,5279677
08/12/2014,238,241.4,232.05,232.75,3618514
05/12/2014,238.85,245.95,237.9,241.75,7157646
04/12/2014,232.95,240.7,230.5,237.15,6356364
03/12/2014,229.5,236.3,226.4,230.85,5673110
02/12/2014,225.2,232.6,225.2,229.05,3727905
01/12/2014,229,233.35,225.05,226.7,5478891
28/11/2014,236.4,240.6,230.15,231.35,5894993
27/11/2014,242.45,242.75,237.2,238.35,3852103
26/11/2014,236.1,242.45,235,241.1,2574466
