Date,WIPRO-EQ O,WIPRO-EQ H,WIPRO-EQ L,WIPRO-EQ C,WIPRO-EQ V
23/02/2017,178.38,183.93,177.28,182.74,3260200
22/02/2017,178.61,179.53,176.77,178.38,2084542
21/02/2017,178.57,180.74,178.26,178.87,2561030
20/02/2017,178.57,179.47,177.84,178.82,1145454
17/02/2017,181.2,181.83,178.22,178.71,1579010
16/02/2017,177.82,181.17,177.82,180.75,2125130
15/02/2017,179.16,180.19,176.17,178.46,2115184
14/02/2017,179.38,179.59,177.52,179.21,1732148
13/02/2017,175.94,178.95,175.66,178.37,1696302
10/02/2017,175.7,177.52,174.59,176.41,1535044
09/02/2017,172.29,175.51,171.94,175.19,1977802
08/02/2017,172.32,174.87,171.84,173.12,2627890
07/02/2017,173.68,173.68,171.26,172.39,1672414
06/02/2017,172.43,173.98,170.86,173.35,2474820
03/02/2017,171.43,172.78,170.71,172.09,1755920
02/02/2017,171.43,172.17,167.71,171.3,3064400
01/02/2017,173.31,173.31,169.17,171.43,3281534
31/01/2017,175.11,175.11,167.43,172.18,5485654
30/01/2017,174.44,175.94,171.99,175.1,3695226
27/01/2017,176.5,178.08,174.55,175.02,3852060
25/01/2017,181.2,181.95,177.14,178.08,4089942
24/01/2017,181.45,181.58,178.95,181.02,1470438
23/01/2017,177.65,182.07,177.35,180.36,2290678
20/01/2017,179.16,180.38,178.57,179.66,1528958
19/01/2017,181.73,182.13,178.67,180.08,1794480
18/01/2017,181.35,183.08,180.45,181.56,1073858
17/01/2017,182.47,183.35,180.64,181.35,1105854
16/01/2017,181.54,183.35,180.38,182.24,1210250
13/01/2017,182.37,182.88,180.59,182.2,1621046
12/01/2017,178.95,182.05,178.29,181.65,1403054
11/01/2017,179.66,181.02,178.57,179.02,1690136
10/01/2017,177.67,180.02,177.17,179.14,1323144
09/01/2017,176.32,178.37,173.61,177.44,1470844
06/01/2017,179.89,180.49,176.32,176.68,3143146
05/01/2017,179.36,182.67,179.36,180.6,1956374
04/01/2017,175.56,179.55,175.23,178.8,2268990
03/01/2017,177.82,178.23,175.08,175.56,1382602
02/01/2017,178.59,179.85,176.88,177.28,922856
30/12/2016,178.07,179.14,177.09,178.37,1042362
29/12/2016,176.32,179.32,174.46,177.58,4090460
28/12/2016,175.19,178.74,174.83,176.45,2382738
27/12/2016,171.05,175.19,170.71,174.89,1107046
26/12/2016,172.33,173.12,170.41,171.47,1243804
23/12/2016,174.68,174.81,171.2,172.47,1344422
22/12/2016,173.91,175.26,172.67,173.57,1617232
21/12/2016,176.13,176.88,173.38,173.86,2057484
20/12/2016,175.53,176.65,173.56,175.44,1625368
19/12/2016,173.97,175.38,173.86,174.27,1554208
16/12/2016,175.3,176.75,172.92,174.25,3307070
15/12/2016,173.16,177.41,173.16,175.23,2066742
14/12/2016,174.5,176.08,174.16,175.3,2065466
13/12/2016,171.62,174.46,171.08,174.35,2350894
12/12/2016,171.05,171.39,169.74,170.51,1436750
09/12/2016,172.22,173.38,171.62,172.22,2036352
08/12/2016,171.05,172.73,170.71,172.41,2098662
07/12/2016,172.33,172.84,169.92,170.44,1179342
06/12/2016,171.43,174.01,171.39,172.11,1259170
05/12/2016,172.93,172.93,170.32,171.68,1191044
02/12/2016,176.88,177.07,172.37,173.08,1515476
01/12/2016,176.58,177.05,174.53,176.05,1238298
30/11/2016,174.81,177.05,173.68,174.91,4345392
29/11/2016,173.46,175.38,173.12,174.87,1250128
28/11/2016,175.94,175.94,171.28,173.16,2300820
25/11/2016,170.3,175.56,169.55,174.72,2558472
24/11/2016,168.59,171.02,167.89,169.46,2765326
23/11/2016,169.32,169.87,166.2,168.76,2533802
22/11/2016,166.17,170.3,165.08,169.32,2209328
21/11/2016,164.47,166.83,164.36,166.09,3341092
18/11/2016,165.4,166.17,162.63,164.35,2161166
17/11/2016,166.58,167.28,163.08,164.81,4153658
16/11/2016,168.8,170.86,166.2,167.41,3310916
15/11/2016,165.98,169.7,165.25,168.41,14139654
11/11/2016,166.13,166.98,163.18,166.3,3932112
10/11/2016,169.61,169.7,165.45,167.28,3118642
09/11/2016,159.77,169.35,153.42,168.01,4334528
08/11/2016,170.3,171.39,167.84,169.83,2593590
07/11/2016,171.05,171.23,168.59,169.17,2675466
04/11/2016,168.33,170.59,166.99,170.11,2455294
03/11/2016,172.18,172.92,167.69,168.27,3020242
02/11/2016,172.07,173.26,170.08,172.14,2821362
01/11/2016,174.83,175.36,172.93,173.22,1420022
30/10/2016,174.83,175.19,174.14,174.59,222012
28/10/2016,173.57,175.34,170.71,173.72,4620094
27/10/2016,177.18,178.07,172.93,173.57,3766062
26/10/2016,180.74,180.74,176.9,177.28,2748522
25/10/2016,181.95,182.18,180.15,180.98,6974720
24/10/2016,184.21,184.21,179.55,181.94,6967294
21/10/2016,187.92,188.35,185.45,187.67,3981436
20/10/2016,187.18,188.41,185.04,186.24,2344644
19/10/2016,182.33,186.8,181.86,186.09,4641990
18/10/2016,177.86,181.99,177.82,181.49,2175504
17/10/2016,178.59,178.82,177.29,177.5,3111898
14/10/2016,179.62,180.9,178.31,178.57,2581574
13/10/2016,179.32,180.08,178.35,179.8,2748510
10/10/2016,179.4,180.36,178.98,179.32,1326752
07/10/2016,179.7,180.34,178.8,179.31,2087362
06/10/2016,180.45,180.68,179.35,179.7,2773506
05/10/2016,181.13,181.64,179.2,180.29,2826888
04/10/2016,180.08,182.32,180.08,181.13,2660992
03/10/2016,180.45,180.49,178.31,180.06,2001258
30/09/2016,177.82,180.45,177.82,180.06,4206366
29/09/2016,181.84,181.94,176.69,177.52,9881656
28/09/2016,182.11,182.22,180.59,181.84,1591886
27/09/2016,180.59,182.33,180.08,182.03,3704358
26/09/2016,180.6,180.83,178.98,180.19,4477216
23/09/2016,181.68,181.84,180.1,180.53,4612832
22/09/2016,182.33,182.41,180.3,181.11,2862388
21/09/2016,181.56,182.14,180.55,181.9,3250732
20/09/2016,181.39,181.39,179.74,180.85,2185996
19/09/2016,180.45,181.19,179.02,180.44,4237472
16/09/2016,180.94,181.32,179.7,180.23,4621608
15/09/2016,180.38,180.38,178.29,179.87,3629244
14/09/2016,182.14,182.32,178.89,179.72,3684896
12/09/2016,178.5,181.73,177.5,180.6,3775662
09/09/2016,179.55,181.58,178.31,180.7,3792416
08/09/2016,179.32,180.32,176.77,178.18,4459448
07/09/2016,183.38,184.12,180.47,181.11,4294900
06/09/2016,182.33,182.48,180.45,181.54,3184146
02/09/2016,181.95,182.54,180.19,181.8,3229204
01/09/2016,184.1,184.1,181.02,181.94,3976828
31/08/2016,184.89,186.47,182.8,184.83,5622056
30/08/2016,180.04,184.38,179.76,184.01,9062092
29/08/2016,184.59,184.8,179.36,180,10191252
26/08/2016,189.47,190.25,183.46,184.21,6636966
25/08/2016,195.86,195.96,188.82,189.47,9674276
24/08/2016,195.53,196.24,194.38,195.36,2095176
23/08/2016,193.71,195.68,193.61,195.34,2308508
22/08/2016,194.74,195.49,193.42,193.8,2033572
19/08/2016,198.08,199.17,195.14,195.53,2063920
18/08/2016,199.23,199.27,196.69,197.41,1819400
17/08/2016,201.77,202.32,197.97,198.42,1987672
16/08/2016,204.42,205.26,201.05,201.69,1852150
12/08/2016,203.2,206.58,203.2,204.42,1561302
11/08/2016,203.35,205.85,203.01,204.14,999602
10/08/2016,206.77,207.14,203.03,204.01,1263666
09/08/2016,205.9,207.71,205.38,207.28,1753844
08/08/2016,205.36,207.84,205.36,206.39,2050692
05/08/2016,205.25,207.71,205.11,205.71,1165734
04/08/2016,205.94,207.52,205.02,206.09,2299540
03/08/2016,206.02,208.71,205.56,206,2888970
02/08/2016,209.77,210.15,206.02,206.62,2331124
01/08/2016,204.91,211.19,204.89,209.66,4546390
29/07/2016,207.63,207.89,204.01,204.91,2788172
28/07/2016,205.75,209.31,204.51,208.2,2297800
27/07/2016,205.3,207.8,203.97,206.45,2825658
26/07/2016,203.76,207.05,203.37,205.3,3282078
25/07/2016,202.14,204.4,201.13,204.08,1465704
22/07/2016,203.01,203.38,201.13,202.17,2748760
21/07/2016,202.59,204.81,202.59,203.76,2888806
20/07/2016,194.74,203.48,194.74,202.58,19041492
19/07/2016,204.89,208.18,204.51,206.49,5579132
18/07/2016,208.08,208.26,204.81,207.5,3294296
15/07/2016,214.25,216.13,207.97,208.46,6855078
14/07/2016,214.12,215.77,212.59,214.51,1017742
13/07/2016,215.75,217.22,214.21,215.77,2114394
12/07/2016,212.97,215,212.41,214.59,1312088
11/07/2016,212.41,214.66,211.53,213.86,2065914
08/07/2016,210.38,211.83,208.67,211.15,1743142
07/07/2016,213.16,213.52,209.61,210.38,2855258
05/07/2016,211.15,213.91,209.05,212.39,1811802
04/07/2016,211.28,212.41,210.53,211.17,1989382
01/07/2016,210.44,212.41,209.42,210.11,1077354
30/06/2016,209.66,211.34,208.67,209.76,2919462
29/06/2016,204.66,209.4,203.76,208.48,1872696
28/06/2016,204.87,205.55,203.48,203.91,1985938
27/06/2016,208.63,208.63,205.71,206.02,2131880
24/06/2016,207.99,209.68,205.75,208.71,2703774
23/06/2016,211.65,212.35,210.29,211.92,1342502
22/06/2016,211.3,212.03,210.34,211.71,2771846
21/06/2016,209.66,211.6,208.05,210.9,1978888
20/06/2016,206.77,210.1,204.92,209.42,2778462
17/06/2016,207.26,208.27,206.39,207.54,3230178
16/06/2016,205.15,207.14,203.59,206.73,1380746
15/06/2016,205.19,205.92,203.87,205.66,848712
14/06/2016,203.46,204.51,203.01,204.17,2100918
13/06/2016,203.23,204.77,202.58,203.46,1305142
10/06/2016,204.7,205.7,204.14,205.02,2384694
09/06/2016,205.68,205.68,203.83,204.81,3536284
08/06/2016,203.38,204.91,203.01,204.74,3048444
07/06/2016,203.01,203.44,201.95,202.95,3867698
06/06/2016,203.38,203.72,200.53,201.17,3864078
03/06/2016,203.57,204.32,202.63,203.31,2658212
02/06/2016,209.02,210.14,200.92,203.16,5161034
01/06/2016,205.11,208.95,205.11,208.46,2044872
31/05/2016,207.14,207.52,204.27,205.06,4140178
30/05/2016,205.71,207.71,204.68,206.83,2139992
27/05/2016,204.2,207.14,204.14,205.04,2422756
26/05/2016,205.3,206.32,204.14,204.87,2469962
25/05/2016,203.01,205.62,202.63,205.3,2490404
24/05/2016,202.95,203.16,201.34,202.13,1982328
23/05/2016,204.51,204.68,202.37,202.95,1828384
20/05/2016,204.29,206,203.95,204.29,1764942
19/05/2016,203.01,204.5,201.98,204.12,2506974
18/05/2016,202.59,203.33,201.13,202.84,2857924
17/05/2016,203.76,203.91,202.28,203.07,2553454
16/05/2016,203.27,204.32,201.58,203.31,2334624
13/05/2016,204.02,204.02,201.88,202.88,1698194
12/05/2016,202.26,204.23,201.39,203.87,1998068
11/05/2016,200.9,202.8,200.41,202.18,1447296
10/05/2016,202.54,203.8,200.92,202.5,1954318
09/05/2016,200.36,203.05,199.81,202.63,2008560
06/05/2016,205.53,205.53,199.85,200.41,2576408
05/05/2016,202.63,205,201.88,204.17,2184270
04/05/2016,203.95,204.29,201.88,203.01,2623918
03/05/2016,206.39,206.68,202.65,204.46,3453902
02/05/2016,207.14,207.88,205,206.2,1986154
29/04/2016,208.65,209.32,206.15,208.41,2561358
28/04/2016,210.34,212.03,207.14,207.93,5439686
27/04/2016,207.62,211,207.62,210.53,1796292
26/04/2016,207.67,209.77,206.84,208.44,3621564
25/04/2016,209.81,211.19,207.18,207.69,3431748
22/04/2016,210.53,211.53,208.68,209.76,4309758
21/04/2016,214.29,216.41,209.35,210.1,11616346
20/04/2016,224.81,228.2,221.65,226.04,9387836
18/04/2016,221.43,223.5,218.12,221.28,4914498
13/04/2016,219.17,222.52,218.26,219.89,4003124
12/04/2016,212.52,214.95,210.94,214.12,1685208
11/04/2016,206.39,213.76,203.83,212.69,2231072
08/04/2016,206.02,207.29,205.45,206.6,1881054
07/04/2016,209.77,210.53,206.9,207.44,1217438
06/04/2016,210.53,211.28,207.8,209.85,2178298
05/04/2016,212.88,213.01,209.5,210.15,1648284
04/04/2016,213.12,214.7,211.71,212.88,1394672
01/04/2016,213.16,215.23,209.47,211.34,2758282
31/03/2016,211.23,214.29,209.47,212.13,7751822
30/03/2016,207.78,211.9,207.24,211.26,2956300
29/03/2016,209.4,210.15,206.02,207.95,3006876
28/03/2016,209.98,211.88,206.5,209.08,2915992
23/03/2016,206.8,210.23,205.19,208.93,2885018
22/03/2016,209.21,209.25,207.18,207.84,2964534
21/03/2016,208.42,211.43,203.68,209.2,2209454
18/03/2016,203.22,208.2,203.2,207.24,5067220
17/03/2016,203.61,204.5,201.35,202.71,3689804
16/03/2016,201.17,203.2,199.27,202.43,3776868
15/03/2016,203.57,204.14,198.65,200.45,3894326
14/03/2016,204.14,204.14,201.69,203.33,2082228
11/03/2016,201.43,202.93,201.39,202.63,2236202
10/03/2016,202.65,202.97,200.26,201.45,2424320
09/03/2016,203.76,203.76,200.47,202.32,3973946
08/03/2016,202.14,204.32,200.83,203.56,3103998
04/03/2016,204.85,205.14,201.17,201.86,3200052
03/03/2016,203.07,206.19,201.23,204.02,2441678
02/03/2016,203.01,203.71,199.31,202.84,3580674
01/03/2016,197.37,202.63,196.79,201.3,3450544
29/02/2016,198.87,199.95,190.94,195.59,4159232
26/02/2016,203.08,203.72,198.01,199.44,1968966
25/02/2016,200.9,202.54,196.28,200.7,1919644
24/02/2016,203.05,203.86,199.44,200.74,1945996
23/02/2016,203.82,204.4,201.35,202.99,1888828
22/02/2016,205.71,206.05,201.69,204.05,1695374
19/02/2016,203.53,206.58,202.32,205.77,2163202
18/02/2016,198.53,204.44,198.53,203.5,1777640
17/02/2016,196.62,199.23,194.46,198.11,2161392
16/02/2016,198.12,199.44,195.92,197.97,1382208
15/02/2016,196.58,198.35,194.8,197.65,1955372
12/02/2016,197.29,199.05,191.08,194.47,3599484
11/02/2016,199.7,200.11,192.89,194.44,1976054
10/02/2016,201.6,201.75,198.5,199.7,1934016
09/02/2016,202.97,202.97,200.75,201.6,1600472
08/02/2016,209.8,210.6,204.25,204.89,1644282
05/02/2016,210.53,212.71,208.8,209.74,2153286
04/02/2016,210.64,211.15,208.16,210.51,2103744
03/02/2016,212.97,212.97,208.29,209.7,1205054
02/02/2016,214.32,214.87,212.11,213.26,2570686
01/02/2016,212.63,215.75,209.51,213.59,3013946
29/01/2016,206.24,212.67,206.24,211.58,2900466
28/01/2016,207.97,208.16,204.66,205.74,2422324
27/01/2016,206.77,208.63,204.35,207.73,4185196
25/01/2016,205.98,206.69,204.44,205.66,1591060
22/01/2016,208.91,208.91,205.68,206.8,1666974
21/01/2016,203.59,208.65,203.59,207.07,3487600
20/01/2016,202.65,207.48,200.45,203.97,2339292
19/01/2016,206.02,207.52,202.26,203.76,1914856
18/01/2016,201.88,207.07,199.53,205.7,3386972
15/01/2016,205.49,206.34,201.88,204.17,1250316
14/01/2016,204.89,206.73,201.5,204.98,2189500
13/01/2016,205.64,207.48,203.18,205.45,1345338
12/01/2016,201.69,207.14,199.7,206.35,2618314
11/01/2016,207.52,208.26,200.9,202.05,3732820
08/01/2016,207.56,209.72,206.6,208.95,1743114
07/01/2016,207.89,209.57,205.68,206.71,4188110
06/01/2016,209.4,210.45,207.89,208.68,2296328
05/01/2016,211.28,212.41,208.37,209.36,1757824
04/01/2016,209.4,210.53,209.02,209.66,1286864
01/01/2016,210.45,210.45,208.31,209.2,1187072
31/12/2015,209.77,211.8,209.4,210.49,5291084
30/12/2015,212.74,213.53,209.02,209.81,1004344
29/12/2015,211.24,213.61,210.14,212.05,1600714
28/12/2015,208.85,212.03,208.85,211.08,1957764
24/12/2015,209.21,210.45,208.46,209.47,808066
23/12/2015,210.53,210.53,208.27,209.14,1583224
22/12/2015,208.57,209.59,207.89,208.82,2495204
21/12/2015,208.2,210.25,206.2,208.97,2327882
18/12/2015,208.27,209.53,206.94,208.35,5610624
17/12/2015,209.59,209.92,207.93,209.06,3811378
16/12/2015,207.62,210.1,207.62,208.63,4113776
15/12/2015,213.68,214.29,209.17,210.11,2397736
14/12/2015,211.73,214.29,210.53,213.17,1489884
11/12/2015,213.16,213.44,210.75,212.74,1384242
10/12/2015,213.17,214.29,210.4,212.44,2255396
09/12/2015,212.03,215.74,211.48,212.52,1583830
08/12/2015,215.86,217.63,212.17,213.05,1401302
07/12/2015,214.98,217.07,213.5,216.56,2330030
04/12/2015,215.17,215.17,211.35,214.02,2067500
03/12/2015,219.92,219.92,214.02,215.24,2615408
02/12/2015,219.85,220.08,216.56,217.2,1420352
01/12/2015,217.74,220.85,217.74,218.78,3450146
30/11/2015,213.91,216.45,213.23,215.53,8337976
27/11/2015,214.1,214.44,212.37,214.27,2676720
26/11/2015,210.15,215.4,210.15,214.1,3852418
24/11/2015,215.49,217.07,211.47,211.98,2040716
23/11/2015,215.77,216.6,213.36,214.32,2223588
20/11/2015,211.17,216.17,209.77,214.17,3707916
19/11/2015,208.82,211.28,207.77,209.31,2012674
18/11/2015,208.08,209.35,207.2,208.41,2460676
17/11/2015,209.4,209.4,207.14,208.97,2931074
16/11/2015,206.73,209.76,203.86,208.08,2221652
13/11/2015,208.27,208.74,206.92,207.33,1247482
11/11/2015,209.77,210.9,209.02,209.21,167768
10/11/2015,210.89,211.2,207.32,209.04,2861430
09/11/2015,211.84,213.16,209.1,210.62,2655952
06/11/2015,213.63,215.29,213.05,214.27,1372408
05/11/2015,215.51,216.13,214.05,214.61,1229242
04/11/2015,216.95,217.65,214.83,215.43,1631570
03/11/2015,216.23,217.92,214.8,215.89,2113972
02/11/2015,215.6,217.05,213.72,216.23,3635644
30/10/2015,215.23,217.68,213.97,215.36,2268624
29/10/2015,217.68,218.01,214.66,216.02,3056310
28/10/2015,216.13,218.52,214.2,217.29,2811362
27/10/2015,214.38,217.07,212.78,216.2,5877838
26/10/2015,214.51,215.9,212.67,213.92,2130738
23/10/2015,215.71,215.71,212.28,213.44,3718572
21/10/2015,216.09,217.86,214.74,217.24,2026802
20/10/2015,217.67,218.01,214.29,214.96,2683808
19/10/2015,218.76,219.65,214.7,217.12,1999000
16/10/2015,217.67,218.86,212.63,217.05,1833026
15/10/2015,221.04,221.04,216.58,216.95,1682280
14/10/2015,218.83,223.48,218.44,219.14,2100342
13/10/2015,219.92,223.2,219.42,220.06,1948304
12/10/2015,225.56,225.56,218.8,219.53,2121374
09/10/2015,223.95,224.31,220,222.69,2698816
08/10/2015,222.41,224.42,220.17,221.73,2204454
07/10/2015,225.49,225.49,219.92,221.38,1869638
06/10/2015,226.47,229.32,224.89,225.32,3039794
05/10/2015,225.71,229.29,224.47,225.68,3412602
01/10/2015,224.83,230.56,224.57,225.47,7000374
30/09/2015,223.35,225.17,222.56,224.76,3596412
29/09/2015,220.15,224.77,219.92,221.17,3044362
28/09/2015,226.32,226.32,221.82,222.92,1995992
24/09/2015,223.31,227.41,220.68,226.71,4160528
23/09/2015,221.47,224.21,218.86,222.09,2823438
22/09/2015,222.56,227.17,221.8,224.02,6760516
21/09/2015,221.73,224.44,219.74,222.63,4440276
18/09/2015,218.31,223.68,218.05,222.56,3712092
16/09/2015,215.75,218.8,214.83,218.25,3728142
15/09/2015,213.91,215.79,212.8,214.25,1851638
14/09/2015,210.9,215.68,210.23,214.91,4006862
11/09/2015,208.65,211.6,208.57,210.19,1531748
10/09/2015,208.65,210.44,206.9,207.56,3290952
09/09/2015,213.08,215.62,209.85,210.94,1537176
08/09/2015,206.88,212.78,206.77,211.88,1535308
07/09/2015,208.23,209.32,204.57,207.56,2140956
04/09/2015,213.53,214.89,205.71,208.27,2973134
03/09/2015,210.15,213.53,209.98,213.22,1232044
02/09/2015,212.84,213.98,206.47,208.37,2464578
01/09/2015,214.77,215.04,210.53,212.09,2663642
31/08/2015,211.88,216.17,210.79,214.96,3357898
28/08/2015,208.38,212.58,207.65,211.88,2143094
27/08/2015,209.57,209.57,205.49,207.28,4821580
26/08/2015,204.85,209.25,204.17,207.13,4141504
25/08/2015,206.53,207.33,198.61,203.5,5736480
24/08/2015,213.89,215.79,201.54,204.65,4456824
21/08/2015,216.09,216.92,211.92,216.54,2769476
20/08/2015,219.92,220.44,215.7,216.83,2408984
19/08/2015,215.68,220.59,215.04,219.83,2180618
18/08/2015,217.18,220.86,213.72,214.72,2804970
17/08/2015,216.47,217.67,213.86,216.49,829824
14/08/2015,214.74,217.22,213.03,216.26,1713084
13/08/2015,217.12,217.86,212.71,214.74,2066596
12/08/2015,211.38,218.53,211.38,217.2,2746490
11/08/2015,212.78,213.33,208.66,212.84,2502350
10/08/2015,213.55,215.59,210.56,211.83,1445462
07/08/2015,214.89,216.5,212.8,213.95,1582474
06/08/2015,217.67,217.95,213.91,214.89,1883614
05/08/2015,211,217.29,210.47,216.3,2136162
04/08/2015,214.62,214.62,209.59,210.47,2919974
03/08/2015,214.66,216.5,213.91,214.44,1295732
31/07/2015,211.65,215.04,211.64,214.23,2642664
30/07/2015,213.53,214.17,208.91,211.28,2091774
29/07/2015,209.4,213.53,209.38,212.35,2253110
28/07/2015,211.09,211.38,208.08,209.27,3099698
27/07/2015,212.41,214.2,210.44,211.15,1975314
24/07/2015,219.19,220.3,212.48,213.07,4517022
23/07/2015,220.9,223.23,216.04,221.44,4458826
22/07/2015,218.05,221.28,216.54,219.77,2053098
21/07/2015,213.36,219.96,213.29,216.77,3128950
20/07/2015,212.03,215.3,211.28,213.76,1496724
17/07/2015,216.92,218.01,212.48,213.67,1887816
16/07/2015,217.63,218.8,215.11,216.28,1739150
15/07/2015,213.53,217.97,212.98,217.2,3268608
14/07/2015,209.59,213.31,208.98,212.56,1235218
13/07/2015,206.43,211.28,206.43,210.4,1811682
10/07/2015,206.77,208.42,205.09,206.26,2227304
09/07/2015,207.78,209.2,204.23,204.85,1374162
08/07/2015,207.18,210.06,206.39,207.8,1948494
07/07/2015,208.08,211.39,207.78,208.2,1561920
06/07/2015,204.71,207.43,204.4,206.78,1450366
03/07/2015,208.05,208.42,206.02,206.59,1717122
02/07/2015,209.01,210.71,206.41,208.93,2010958
01/07/2015,204.53,209.02,203.48,207.8,2409272
30/06/2015,207.52,208.47,204.89,205.53,3140208
29/06/2015,207.93,208.63,203.86,207.67,1678956
26/06/2015,208.31,211.04,208.31,210.02,1564218
25/06/2015,211.84,211.99,206.68,207.58,4399964
24/06/2015,209.77,213.53,209.4,212.56,2847062
23/06/2015,212.03,212.03,208.65,209.55,2135544
22/06/2015,210.49,211.86,207.91,210.6,3030398
19/06/2015,209.95,217.2,209.32,211.11,10333256
18/06/2015,205.83,210.68,204.77,209.06,3573130
17/06/2015,203.76,208.26,203.42,205.47,2730294
16/06/2015,204.14,205.44,201.14,203.12,2257578
15/06/2015,201.5,206.02,199.95,203.35,2065692
12/06/2015,205.28,208.42,198.87,202.02,4430830
11/06/2015,212.41,212.78,204.15,205.28,3995452
10/06/2015,203.95,213.14,203.65,211.56,3568688
09/06/2015,207.97,209.53,203.23,204.34,2385178
08/06/2015,208.95,211.17,206.95,208.65,2276912
05/06/2015,208.38,212.39,206.99,208.95,3393366
04/06/2015,205.64,210.86,205.64,207.78,4656812
