Date,BHARTIARTL-EQ O,BHARTIARTL-EQ H,BHARTIARTL-EQ L,BHARTIARTL-EQ C,BHARTIARTL-EQ V
05/10/2012,271.3,271.75,215.8,265.75,2898386
04/10/2012,267.5,273.35,267.5,269.75,3512150
03/10/2012,266.5,269.5,264.35,265.3,3107673
01/10/2012,265.15,267.6,262.6,265.05,2477195
28/09/2012,264.85,267,262.2,265.45,5210906
27/09/2012,266.4,269.8,260,261.4,5375581
26/09/2012,274,275.55,262,265.2,8122548
25/09/2012,279.4,280,273.65,275.6,4039707
24/09/2012,280,283,273,279,9164484
21/09/2012,271,280.45,270.75,279.25,10420993
20/09/2012,266,272.65,265.15,268.25,6482106
18/09/2012,266,271,265.55,268.2,8476535
17/09/2012,260.2,268,256.85,264.75,8519429
14/09/2012,258.5,259.85,253.6,255.1,6840936
13/09/2012,259.4,260,250.95,253.55,6028970
12/09/2012,260.15,262.3,258.05,260.75,5517698
11/09/2012,259,262.3,255.75,261.6,3564595
10/09/2012,254.15,261.75,254.15,261.05,3984425
07/09/2012,254.9,256.9,253.9,256,5495649
06/09/2012,257.1,257.95,246.1,252.1,14102875
05/09/2012,247.55,258.8,247.5,257.85,6136561
04/09/2012,245.25,250.25,241.3,249.75,7370979
03/09/2012,246.6,249.4,244.5,246.85,4998706
31/08/2012,240.2,248.9,240.15,247.8,6093229
30/08/2012,240,243.85,238.45,242.85,9268614
29/08/2012,248.75,249.8,239.8,242.3,6040187
28/08/2012,249,250,245.4,248.8,4164414
27/08/2012,250,253.8,247.8,249.15,5934165
24/08/2012,248,250.5,244.5,247.95,6238039
23/08/2012,247.05,251.75,243.55,249,9372344
22/08/2012,255.5,255.9,248,248.65,11115787
21/08/2012,260.5,263.9,255.55,258.55,14023393
17/08/2012,260,264.7,259.2,262.3,8913802
16/08/2012,261.4,262.75,259.75,260,6494962
14/08/2012,262,263.35,259.35,260.8,4474734
13/08/2012,257,261.9,257,260.05,6800679
10/08/2012,258.1,263.7,252.9,255.6,12058225
09/08/2012,275.65,275.9,254.3,256.75,33553285
08/08/2012,294.05,294.05,272.4,274.35,33427045
07/08/2012,298,298.4,293.15,293.8,4444420
06/08/2012,298.5,301.4,294.5,296.2,3060838
03/08/2012,298,299.3,293.8,296.5,3017023
02/08/2012,299,301.5,296.1,298.25,3257002
01/08/2012,301,303.15,295.55,297.5,4297062
31/07/2012,311,311.1,298.5,300.05,7949097
30/07/2012,310,313.8,308,309.15,2751953
27/07/2012,307,312,305.05,307.45,3946111
26/07/2012,302.85,304.45,298,300.5,3886936
25/07/2012,309.9,309.9,298.55,300.7,3144732
24/07/2012,306.4,309.7,300.7,308.55,2668789
23/07/2012,315.9,315.9,299.95,304.25,3340969
20/07/2012,317,319.4,313.35,314.65,4770672
19/07/2012,326.1,326.85,315.25,316.55,3020023
18/07/2012,324.45,326.25,315,324.6,3828197
17/07/2012,323.2,328.8,320.05,324.15,5923146
16/07/2012,313.5,321.95,310,319.55,5805205
13/07/2012,308.45,309.85,306.5,307.95,2494199
12/07/2012,314.9,316.2,305.55,306.3,3471650
11/07/2012,319,320.45,314.7,315.75,2335942
10/07/2012,317.8,324.9,316.05,321.4,2244565
09/07/2012,320.45,320.45,313.65,316.75,1369844
06/07/2012,324.2,325.35,319.3,321.3,1854590
05/07/2012,326,328.35,323,324.1,2740611
04/07/2012,320,328,318.7,326.95,4571460
03/07/2012,312.4,322.6,312,318.7,6263697
02/07/2012,305.05,311.5,305,310.2,2464469
29/06/2012,304,307.85,302.5,305.05,5028856
28/06/2012,305.7,306.7,302.35,303.6,2369225
27/06/2012,307.7,308,302.9,304.85,3234629
26/06/2012,309.25,310.5,303.8,306,2035612
25/06/2012,313.45,314.5,307.4,308.85,1863997
22/06/2012,310.1,312.4,306,310.9,1748881
21/06/2012,310.3,314,309.05,311.65,2128295
20/06/2012,315.85,316.9,309,310.35,2409192
19/06/2012,308.3,316,308.3,314.95,2306766
18/06/2012,314,314.75,307,309.2,1887003
15/06/2012,303.55,312.65,303,311.7,2189591
14/06/2012,305.2,308.3,303.75,305.95,2412500
13/06/2012,310,313.4,306.4,307.3,2582358
12/06/2012,301,309.9,301,308.75,1487769
11/06/2012,308.65,308.65,301.9,304.05,1906308
08/06/2012,297,308,297,304.25,3284658
07/06/2012,300,302.5,294.65,301.5,2783052
06/06/2012,291,299.5,285.3,297.3,8960095
05/06/2012,297,297.75,285.35,287.2,9442442
04/06/2012,300,300.85,290.6,294.55,18824132
01/06/2012,300.1,304.65,299.15,300.85,3156228
31/05/2012,301.45,307.9,300,302.55,5647628
30/05/2012,300.9,307,299.2,302.25,3569195
29/05/2012,303,304.4,299,300,2603488
28/05/2012,300.25,304.5,300,302.35,2087040
25/05/2012,301,302.95,297,299.05,2943311
24/05/2012,280.55,301.6,280.55,297.8,3786821
23/05/2012,295.05,296.45,280.1,282.1,5013328
22/05/2012,299.7,299.7,293.85,295.15,2360202
21/05/2012,297.4,303,292.75,294.75,2007283
18/05/2012,295.95,298.95,292.65,296.55,2774740
17/05/2012,300.45,306,297.35,298.7,2644440
16/05/2012,300,304.8,295.35,297.55,3651023
15/05/2012,304.1,308.7,292.05,304.15,7264784
14/05/2012,308,310,302,307.75,2020492
11/05/2012,307.1,312.5,306,307.2,1777171
10/05/2012,309.65,314.75,308.35,310.1,2852003
09/05/2012,312.9,313.2,308.05,309.4,1843905
08/05/2012,317,319.2,313.1,315.4,2471611
07/05/2012,309.3,318.2,307.75,316.05,2779526
04/05/2012,313.4,315.5,309.7,311.75,3255914
03/05/2012,315,317.45,313.1,315,1757735
02/05/2012,312,319.95,307.55,317.95,6770765
30/04/2012,307.1,312.55,307.1,310.5,3109772
27/04/2012,308.3,313,303,307.4,4531180
26/04/2012,315,316.95,305.5,308.3,6066575
25/04/2012,305,315.65,305,313,4095785
24/04/2012,306.1,309.7,288.95,307.35,13804800
23/04/2012,322.6,326.5,310.4,312.5,3595057
20/04/2012,323.15,328.45,320.35,324.35,2233083
19/04/2012,322.6,325.8,321.5,323.65,1313311
18/04/2012,326,326.4,320.55,321.45,1885494
17/04/2012,316.95,324,315.1,322.3,3384569
16/04/2012,322,322,314.5,317.05,3883244
13/04/2012,325.55,329.1,320.4,323.5,2034893
12/04/2012,323,327.5,322.05,324,2613682
11/04/2012,330,330,321.25,322,4651798
10/04/2012,332.6,332.6,328.05,329.85,4443874
09/04/2012,329.8,332.8,327.45,329.75,2401995
04/04/2012,334.9,336,329.1,330.1,3421688
03/04/2012,342,343.85,335.55,336.8,3515916
02/04/2012,338.9,342.85,337.75,340.3,1822891
30/03/2012,334.85,339.2,332.2,337.9,3950569
29/03/2012,334.6,336.55,325,332.15,6334939
28/03/2012,338,340.9,335.15,337.75,3172261
27/03/2012,333.7,339.4,330,338.7,5158500
26/03/2012,336,336.8,326.2,328.85,3449259
23/03/2012,324,340,321.1,336,7685794
22/03/2012,333,333.8,323.15,323.9,3648471
21/03/2012,323.55,334,322.1,332.85,5826498
20/03/2012,325,326.45,320.65,322.75,4836286
19/03/2012,331,331.35,322.3,325.2,4739013
16/03/2012,333,335.3,327,327.55,4397091
15/03/2012,338,338.4,330.1,331.65,3090507
14/03/2012,341.45,345.8,337.4,338.2,4421099
13/03/2012,340.2,342.4,336.3,339.05,3788877
12/03/2012,344.9,344.9,336.65,339.1,2599754
09/03/2012,334.8,339.8,331.05,338.85,4879306
07/03/2012,336,336.95,327.65,329.65,4506445
06/03/2012,346,351,334.35,335.55,3461787
05/03/2012,348,354.9,345.15,349.05,3461073
02/03/2012,348.9,352.25,344.1,350.4,3724877
01/03/2012,349,350.2,344,346.3,2094696
29/02/2012,343.35,352.35,343.35,350.2,4609791
28/02/2012,343,349.9,339.2,343.25,2671787
27/02/2012,344.7,347.45,337.5,340.95,3488305
24/02/2012,345,347.2,338.25,342.6,3574357
23/02/2012,340.6,343.75,333.65,338.7,11599152
22/02/2012,362.5,362.5,340.15,347.45,11157071
21/02/2012,350,360.5,346.2,358.9,8280037
17/02/2012,355,355.55,347.15,349.6,9397137
16/02/2012,353.5,356.7,346,350.35,7955092
15/02/2012,346,353,343.85,349.6,10631921
14/02/2012,349,349,341.05,342.35,7382092
13/02/2012,350.4,351.95,343.6,347.7,7639239
10/02/2012,351,357.4,348,349.95,8913185
09/02/2012,352.75,353.95,344.4,350.1,13701820
08/02/2012,370,370,351.4,354,23297344
07/02/2012,390,390.5,374.6,378.75,6214900
06/02/2012,394,394,385.25,389.05,6051591
03/02/2012,393.5,400.95,385.6,387.6,16171457
02/02/2012,367,395.45,358.6,385.85,25324272
01/02/2012,364.8,364.8,356.55,361.3,5671068
31/01/2012,361.8,370.45,355,365.7,4600194
30/01/2012,372,373.9,355.05,357.15,2539948
27/01/2012,365.95,375.8,358.8,374.6,4671178
25/01/2012,360,364.45,354.1,359.3,4263387
24/01/2012,354.7,361.6,352.25,356.65,3563730
23/01/2012,340.05,354.6,340.05,352.15,3034942
20/01/2012,342.15,346.9,337.65,342.35,3100345
19/01/2012,339,344.6,336.25,340.75,4204639
18/01/2012,347.4,351.7,343.5,345.45,2158507
17/01/2012,344.7,347.5,340.3,345.05,4661973
16/01/2012,335.15,342.8,335,340,3394388
13/01/2012,330,338.5,328.45,334.6,7423530
12/01/2012,327.95,329.95,324.3,326.45,4267110
11/01/2012,332,332,323.2,325.65,6196348
10/01/2012,321.05,333.4,321.05,330.35,8891367
09/01/2012,330,330.4,320,320.45,7546227
06/01/2012,342,342,328.3,330.55,7905920
05/01/2012,347,348.8,342.1,344.4,2897700
04/01/2012,355.15,357,345.5,346.35,2922304
03/01/2012,347.5,360.45,345.25,358.65,2114712
02/01/2012,344.5,348.9,342.25,344.8,1963822
30/12/2011,342.1,346.2,338.15,343.5,3435770
29/12/2011,343,350.8,336.3,340.95,5068247
28/12/2011,342.7,345.95,339.6,343.7,1943231
27/12/2011,345.1,347.95,340.2,343.1,2520555
26/12/2011,334,345.6,333,344.75,3666822
23/12/2011,336,337.85,327.65,330.65,3240784
22/12/2011,339,342,323.3,335.2,5911454
21/12/2011,332,345.15,327.7,341.5,4648963
20/12/2011,339.8,339.8,319.25,323.25,8050347
19/12/2011,334,343.4,321.25,336.4,10875946
16/12/2011,337.65,352.6,329.5,336.55,7129037
15/12/2011,338,342.2,332,336.65,9889975
14/12/2011,345.2,353.8,341.9,348.8,5326642
13/12/2011,339.6,350.8,336.95,345.85,6110761
12/12/2011,361.35,362.8,340.45,342.3,7915098
09/12/2011,364.4,365.9,351.65,358.7,8867119
08/12/2011,376.5,376.5,364.1,367.25,5981204
07/12/2011,390.5,391,376,377.35,7499002
05/12/2011,392.1,397.8,385.65,390.5,4608295
02/12/2011,381.3,393.85,372.3,390.6,9427836
01/12/2011,392.9,395.65,374.85,379.1,8410443
30/11/2011,376,389,367.25,386.1,47139255
29/11/2011,390.8,392.15,368.1,373.7,6858554
28/11/2011,378,389.8,377.45,387.5,5911532
25/11/2011,375.95,382.2,370.5,375.15,4637766
24/11/2011,367,384.5,363.2,378.7,12051919
23/11/2011,374,374,354.8,364.8,10060801
22/11/2011,387,388.8,372.6,378.7,6424856
21/11/2011,384,395.8,383,388.45,9322995
18/11/2011,391.6,402,391.6,397.5,5670723
17/11/2011,402.4,408.8,392.75,395.65,3947782
16/11/2011,404.9,412,395.8,401.6,6320574
15/11/2011,405,408.5,400.1,401.6,5694312
14/11/2011,398.65,406.7,397.5,405.2,5906547
11/11/2011,390,398.9,388.95,395.6,3363567
09/11/2011,395.6,402.5,393,395.25,3174141
08/11/2011,397,402.3,395.15,397.15,3987770
04/11/2011,391,400.5,385.05,397.3,7576437
03/11/2011,383.45,394.8,383.05,393.4,3287671
02/11/2011,390.05,395.7,383.25,384.45,2653510
01/11/2011,386.8,396,386.8,394.55,1640827
31/10/2011,393.8,395.6,388.35,391.8,2182727
28/10/2011,399.2,409.3,389.1,391.95,4265585
25/10/2011,386,393.65,381.9,388.45,3190974
24/10/2011,384.4,384.8,377.05,383,2204524
21/10/2011,391.9,391.9,376.5,378,2936003
20/10/2011,381,391.95,380,390.05,2500435
19/10/2011,375.3,386.6,371.75,384.75,3861167
18/10/2011,374.55,379.45,371.35,374.1,2986591
17/10/2011,381.45,386.85,377.15,380.05,2473417
14/10/2011,367.2,384.9,367.2,383.65,3693590
13/10/2011,376,376.9,366.1,369.9,4699139
12/10/2011,376,377.95,370.15,373.2,3708998
11/10/2011,367.25,380.45,367,375,6300227
10/10/2011,352,368,343.55,363.55,10066752
07/10/2011,371.2,375.9,348.2,354.8,13527004
05/10/2011,373.9,373.9,365.05,366.1,4481624
04/10/2011,378.5,383.1,365.35,369.9,4761342
03/10/2011,373.1,382.95,371.05,380.95,3213776
30/09/2011,376.85,388.5,371.75,378,3183837
29/09/2011,377,380.8,373.6,375.4,3807792
28/09/2011,389.8,389.8,376.95,379.25,1838156
27/09/2011,386.5,389.45,381.65,387.6,4798589
26/09/2011,376.75,385.35,368,380.9,3562657
23/09/2011,369,382.2,360.65,375,7091652
22/09/2011,388.7,388.7,368.05,372.8,4916728
21/09/2011,394.95,395.45,391.5,393.25,2455878
20/09/2011,388.8,392.5,385.8,391.4,3666900
19/09/2011,384,389.9,379.5,386.85,3038911
16/09/2011,388.8,389.8,381.65,385.8,6222318
15/09/2011,382,389.9,372.7,387.1,4522062
14/09/2011,383,384,372.5,377.35,5730400
13/09/2011,389.9,391.85,379.4,381.55,3754165
12/09/2011,397.05,397.85,382.55,385.8,2961250
09/09/2011,403.9,407,395.6,400.15,5413450
08/09/2011,401.65,404.3,396.2,399.5,3560723
07/09/2011,400,405.8,398.05,401.65,4227778
06/09/2011,403.1,406,390.85,398.25,4443145
05/09/2011,402.5,409.25,400.7,405.55,2656579
02/09/2011,416,418.95,406.5,408.6,5160183
30/08/2011,407,416.45,401.05,404.65,5031304
29/08/2011,403,410.7,402.75,405.05,3285238
26/08/2011,400.4,408.3,395.35,398.65,5659774
25/08/2011,401.9,409.4,392.85,402.3,7669345
24/08/2011,400,404.15,395.3,397.7,4746991
23/08/2011,394.7,404.8,392.5,401.6,8628608
22/08/2011,382.2,394.4,381.1,392.7,3315811
19/08/2011,387,394.85,377.2,383.65,7318928
18/08/2011,397.7,402.2,390.1,391.1,5873073
17/08/2011,394.1,400.9,383.6,396.4,4883840
16/08/2011,392.75,402.8,387.8,395.85,11345409
12/08/2011,401,401.3,385,389.1,6347821
11/08/2011,406,406.9,395,397.1,6684209
10/08/2011,411,413.45,399.2,406.85,6569086
09/08/2011,393.25,412.4,392.15,407.25,9114725
08/08/2011,400,414.85,395.3,408.35,7831195
05/08/2011,408.9,420.95,408.8,415.8,5394670
04/08/2011,424,429,419.75,424.05,3547891
03/08/2011,428,431.9,412.7,426.25,13827732
02/08/2011,437.55,439.75,430,432.4,2738618
01/08/2011,447.85,447.85,437.8,441.35,3882377
29/07/2011,430.5,439.25,426.15,437.25,7205818
28/07/2011,422.5,433.5,422.5,430.8,4438145
27/07/2011,426.9,432.4,422.5,429.55,4767206
26/07/2011,430,432.65,422.25,424.6,7094569
25/07/2011,410,438.2,409.55,432.65,14105401
22/07/2011,397.6,412.55,396.15,411.15,10295153
21/07/2011,393,397.3,392.25,395.1,5021942
20/07/2011,400,401,393.7,395.35,2903047
19/07/2011,391.05,401,391.05,398.45,3422715
18/07/2011,390.3,395.5,390.15,393.1,975877
15/07/2011,398.25,398.5,391.3,392.95,1730730
14/07/2011,395.8,399.1,393.65,396.55,3456859
13/07/2011,387.1,397.3,386.4,394.9,5453915
12/07/2011,387.1,394.7,385.25,386.9,2460319
11/07/2011,398.05,399.9,389.75,391.25,1702731
08/07/2011,399.85,409.9,395.65,398.15,5606368
07/07/2011,383.55,398.9,383.55,398,8086735
06/07/2011,380.55,388.8,380.55,383.4,3829322
05/07/2011,386,386.4,378.25,382.25,2338180
04/07/2011,385.5,388.3,383,384.3,3974708
01/07/2011,394.9,396,382.35,383.45,5226738
30/06/2011,402,403.8,389.75,394.9,11829151
29/06/2011,401.55,403.95,399.45,401.45,3842334
28/06/2011,396.8,404.95,396.25,400.3,9660772
27/06/2011,389,398.9,388,396,4469968
24/06/2011,383.55,394.25,383.55,391.9,4931183
23/06/2011,380.15,387.1,379.3,382.15,2949962
22/06/2011,393,395,377.6,381.8,7698165
21/06/2011,390.05,398.4,388.15,391.6,5010285
20/06/2011,380,391.95,375.55,389.85,7974447
17/06/2011,369.2,381.95,369.2,380.55,4624129
16/06/2011,375,379.8,367.65,369.65,5402846
15/06/2011,377.95,379.4,375.1,376.75,2319378
14/06/2011,377.95,380.5,377,379.3,2879443
13/06/2011,375.25,379.55,373.9,377.6,2569015
10/06/2011,377.5,377.9,372.25,373.95,1782390
09/06/2011,377.1,379.75,375.6,376.55,2111613
08/06/2011,378.05,379.3,371,377.75,2615109
07/06/2011,379,381.85,377,377.85,1980997
06/06/2011,380.35,382.6,375.5,380,2540466
03/06/2011,382,384.6,377.15,378.45,2443813
02/06/2011,379,385.9,378.5,381.15,2037011
01/06/2011,375.25,384.65,375,381.6,4153497
31/05/2011,371.8,375.5,369.25,374.15,2897616
30/05/2011,373,373.9,367,371.45,3548175
27/05/2011,369.2,374.25,369,372.9,2236569
26/05/2011,367.2,373.7,364.8,367.3,5203132
25/05/2011,367.65,372.5,363.55,369.65,2078730
24/05/2011,370,373.75,367.5,370.6,3170184
23/05/2011,370.1,375.4,366.15,368.45,3002487
20/05/2011,366.6,378.4,365.3,373.85,4264780
19/05/2011,372.95,373.85,364.5,365.8,1637963
18/05/2011,371.2,375,369,371.95,2007685
17/05/2011,370.9,373.45,368.5,370.7,1789062
16/05/2011,368,374.95,364.7,371.2,2274591
13/05/2011,363.1,374.2,363.1,367.75,3226638
12/05/2011,362.85,366.6,362.85,365.7,2456524
11/05/2011,366,367.9,363.55,366.2,2911493
10/05/2011,366.9,367.55,363,365.95,2524681
09/05/2011,352.8,366.85,352,365.2,4118641
06/05/2011,357,361.55,345.7,350.95,6620170
05/05/2011,359.85,369.45,352.2,357.9,8953797
04/05/2011,374.45,376.4,365.1,369.75,2851386
03/05/2011,380.7,383.6,372.65,374.45,3354473
02/05/2011,379,384.95,379,383.7,2313857
29/04/2011,386.8,389,376.2,380.05,3131520
28/04/2011,385,389.85,382.25,386.75,4478965
27/04/2011,384,388.2,381.7,385.15,5278174
26/04/2011,375,382.85,373.6,381.6,5414074
25/04/2011,374.45,379,372.8,375.45,2149081
21/04/2011,381,384.5,371.1,376.25,5415788
20/04/2011,377.3,386.5,375.4,380.55,7479192
19/04/2011,368,378,365.5,376.45,4519262
18/04/2011,372.5,377.05,366.25,368.3,3525770
15/04/2011,369.4,376,367.45,372.4,5974975
13/04/2011,356.3,375,353,367.45,7893738
11/04/2011,361.9,366.3,359,362.45,3645361
08/04/2011,359.3,428.4,357.1,361.9,6137337
07/04/2011,353.3,358.25,345.7,357,6840334
06/04/2011,360.3,363.15,350.25,353.3,4366688
05/04/2011,361.5,363.3,357.5,360.25,1897947
04/04/2011,354.5,362,353,359.35,2134397
01/04/2011,354.6,360.3,353,355.3,4454718
31/03/2011,357.5,359.5,351.4,357.4,8404323
30/03/2011,360,361.65,354.45,359.4,5074736
29/03/2011,347,364.95,347,360.6,8519420
28/03/2011,341.4,350,334.5,347.8,7237171
25/03/2011,334.1,341,332.1,339.7,2435027
24/03/2011,331.8,334.4,326.6,333.25,1844676
23/03/2011,326.2,331.55,325.25,330.6,2087808
22/03/2011,318.2,327.3,318.2,326.6,3379838
21/03/2011,319.65,321.15,316,316.9,1808009
18/03/2011,321.9,323.8,317.5,318.65,4203615
17/03/2011,318.8,323.9,316.3,317.85,4752369
16/03/2011,315.05,322.3,315.05,320.45,3773145
15/03/2011,318,320.95,308.95,314.15,4343400
14/03/2011,320.1,324,319.3,321.75,2725026
11/03/2011,328.9,331.5,321.05,322.55,3221325
10/03/2011,331.05,331.4,327.15,329.5,883897
09/03/2011,334.35,336.8,330.5,332.5,1610110
08/03/2011,323.6,335.25,323,334.85,3129835
07/03/2011,325,326.2,319.1,324.45,2311885
04/03/2011,330.55,333.6,324.15,326.95,3267936
03/03/2011,335.5,338.4,327.1,330.15,3169994
01/03/2011,331.1,338.9,322.2,337.6,4908581
28/02/2011,330,334,324.65,331.3,5786386
25/02/2011,330,332.8,324.55,329.75,4174728
24/02/2011,326,336.4,321.5,324.4,7827783
23/02/2011,329,337.25,325.85,328.2,4290369
22/02/2011,327.25,334.5,323.35,330.5,4489564
21/02/2011,329.7,332.7,326.85,330.7,3836039
18/02/2011,339,341.3,328.1,331.35,4546532
17/02/2011,332,341.25,325.6,339.85,4956395
16/02/2011,329,332.5,325.25,328.4,2531063
15/02/2011,325.5,333.2,323.4,329.15,2820649
14/02/2011,323.5,328.45,315,327.35,3881326
11/02/2011,322.7,322.7,314,318.9,2854900
10/02/2011,330,331.4,313.2,322.6,6221987
09/02/2011,326.4,336.7,324.65,332.15,3927982
08/02/2011,335,340.35,332.1,333.3,3292626
07/02/2011,335,344.25,332,333.85,4299876
04/02/2011,343,343.5,330.5,332.5,6523393
03/02/2011,320.45,342.45,320.45,339.8,6702797
02/02/2011,310,325.8,304.45,322.8,10571769
01/02/2011,325,327.85,310,317.1,5808961
31/01/2011,322.15,323.65,311,319,4287253
28/01/2011,327.9,332.25,322.5,327.25,3691854
27/01/2011,340,340,324.25,325.65,5803968
25/01/2011,336.65,340.85,333.1,337.75,3484518
24/01/2011,336.2,337.9,332.5,333.1,2639491
21/01/2011,339.95,339.95,331,336.05,2902544
20/01/2011,339,343,338,340.3,3473312
19/01/2011,345,348.4,341.7,344.45,2673322
18/01/2011,350.1,351.35,343.1,344.4,1990524
17/01/2011,340.5,352,339.65,348.5,3349337
14/01/2011,345.1,351.45,341.25,343.75,2230501
13/01/2011,346.2,354,345.1,346.65,3211230
12/01/2011,340.15,351.25,336,349.1,1921498
11/01/2011,341,346.9,334,338.45,3343270
10/01/2011,340,343.95,335.05,339.1,2765924
07/01/2011,353.8,354.8,334.4,338.5,6116148
06/01/2011,349.15,355.3,349.15,353.2,2906492
05/01/2011,355,356.05,347.55,349,2662388
04/01/2011,360.25,361.85,353.15,356.4,3455137
03/01/2011,360.9,365,354.75,359.35,2959476
31/12/2010,354.45,359.8,352.05,358.8,2811934
30/12/2010,355,360,351.05,357.45,5710542
29/12/2010,344,354.85,344,354,3746529
28/12/2010,342.95,346.3,341.35,342.35,1881726
27/12/2010,349,352.05,341.1,341.9,1267944
24/12/2010,339,351.8,339,348.6,1938060
23/12/2010,344.65,347.95,340.05,343.3,4043129
22/12/2010,334,344,333.35,343.25,3430892
21/12/2010,335,337.5,330,332.85,2324959
20/12/2010,342,342,333.6,335,2447960
16/12/2010,342.5,346.5,340.05,344.3,4519611
15/12/2010,335.5,342,333.85,339.7,4233070
14/12/2010,331,337,327.35,335.15,3451430
13/12/2010,332.45,333.8,322,332.05,4916080
10/12/2010,336.25,338,325,331,8320790
09/12/2010,349,349.6,336,338.45,3263098
08/12/2010,348,353.25,345.15,347.65,4253185
07/12/2010,346.95,354.75,345.25,348.85,3856632
06/12/2010,349.85,351.4,343.55,345.35,1810411
03/12/2010,348.5,355,343.6,345.6,3943404
02/12/2010,354,355,344.25,346.1,4228857
01/12/2010,357.5,357.9,344.2,350.55,6573037
30/11/2010,337,362.9,336.5,360.15,12939392
29/11/2010,335,341,333,338.7,3219035
26/11/2010,339,339,328.05,333.8,6389553
25/11/2010,333.2,339.75,332.65,335,7547552
24/11/2010,331.8,337.4,330,331.8,6074797
23/11/2010,332,332.85,320.2,329.15,7660169
22/11/2010,334.15,339.9,334,336.95,5660265
19/11/2010,326,341.75,325.95,328.45,15857070
18/11/2010,320,327.85,314.25,324.95,9386872
16/11/2010,312.95,319.8,311,313.45,8877527
15/11/2010,307.15,311.65,305.25,309.65,9901738
12/11/2010,315,316,303.4,305.55,14163306
11/11/2010,325.45,326.75,316,316.75,7070523
10/11/2010,335,345.6,325.55,327.05,10217605
09/11/2010,330.5,335.5,329.3,334.55,6262180
08/11/2010,331,334.7,327.5,328.05,5455422
05/11/2010,330,331,328.55,329.5,560414
04/11/2010,330.2,331.8,325.25,326.15,2867830
03/11/2010,331,333.7,327.05,328.4,1962784
02/11/2010,335.3,335.9,327.75,329.25,3013657
