Date,TCS-EQ O,TCS-EQ H,TCS-EQ L,TCS-EQ C,TCS-EQ V
29/03/2019,2019,2024.7,1983.65,2001.65,2941067
28/03/2019,1980,2014.6,1972.8,2000.3,4054489
27/03/2019,1994,1998,1961,1967.9,2266166
26/03/2019,1984,1994.95,1958.05,1982.65,2316539
25/03/2019,2007.8,2007.8,1977.2,1984.25,2429205
22/03/2019,2015,2016,1983.3,2005.65,3148149
20/03/2019,2028,2044.8,2000,2015.05,3091165
19/03/2019,2030,2030,1995.1,2022.8,2373993
18/03/2019,2043,2064.6,2011,2022.8,2349915
15/03/2019,1998.9,2068.95,1991,2039.95,5184318
14/03/2019,2004.95,2007.8,1981,1987.4,1905495
13/03/2019,2013,2015.9,1978.6,2000.5,1833163
12/03/2019,2014.05,2024.8,2003,2012.45,2658550
11/03/2019,2028.9,2033,2003.65,2014.8,3111689
08/03/2019,2025,2033,2010.05,2022.7,2031071
07/03/2019,2005,2024.05,2000.2,2013.3,2539884
06/03/2019,1989.3,2015,1985.05,1999.6,2635047
05/03/2019,2005,2007,1976.6,1988.1,2449622
01/03/2019,1995.05,2005,1980.35,1995.4,4148548
28/02/2019,2060,2071.35,1977.6,1983.45,8454295
27/02/2019,2040,2074.95,2022,2058.1,4732082
26/02/2019,1984,2045.15,1972.25,2038.7,6453309
25/02/2019,1932.5,1990,1930.5,1985.15,2934880
22/02/2019,1917.2,1930,1905.1,1925.65,2271955
21/02/2019,1914.75,1940,1897.05,1914.2,4683919
20/02/2019,1915,1933.8,1881.3,1914.75,4645778
19/02/2019,1970,1971,1892,1904.8,4408554
18/02/2019,2037.6,2041.95,1962.65,1970.3,2942184
15/02/2019,2049,2052,2010.95,2029.7,1930065
14/02/2019,2060.05,2075,2033.05,2044.6,1724085
13/02/2019,2062,2083,2050.5,2065.4,2808581
12/02/2019,2070,2070,2018,2051.6,2422903
11/02/2019,2060,2096,2048.9,2065.9,1778730
08/02/2019,2075,2089.5,2051,2061.4,1684474
07/02/2019,2074.75,2097.95,2067,2082.9,1339945
06/02/2019,2049.9,2086.85,2041.05,2074.8,1789812
05/02/2019,2050,2055,2028,2044.55,1111404
04/02/2019,2029.95,2055.45,2023,2050.25,1590764
01/02/2019,2009.5,2034.75,1998.1,2029.95,3064163
31/01/2019,1987,2019.75,1985,2014.1,4094319
30/01/2019,1979.6,1989.5,1954.65,1981.4,2429575
29/01/2019,1962,1989.05,1936.65,1982.75,2557626
28/01/2019,1933,1962,1925.5,1955,2769033
25/01/2019,1902,1935,1901,1920.8,2327080
24/01/2019,1884.8,1905.25,1875,1901.55,1962927
23/01/2019,1901,1906.1,1870,1875.6,2578169
22/01/2019,1907.1,1918.25,1890,1901.9,2457093
21/01/2019,1902,1932,1895.45,1908.7,2409803
18/01/2019,1881,1904.2,1876,1900.65,1683728
17/01/2019,1878,1898,1871.3,1894.3,2625816
16/01/2019,1870,1875,1847,1870.15,2359280
15/01/2019,1810,1869.35,1808,1867.8,7711653
14/01/2019,1850,1851,1810,1813.25,3615370
11/01/2019,1870,1875,1835,1842.55,9209862
10/01/2019,1890,1905,1872.1,1888.55,3053461
09/01/2019,1907.4,1919,1866.7,1886.95,2414376
08/01/2019,1905.4,1906.4,1883.3,1893.55,1691756
07/01/2019,1891.8,1908.8,1881,1897.9,1856423
04/01/2019,1900,1901.2,1841,1876.85,4280862
03/01/2019,1919,1944.95,1893.1,1899.95,2611668
02/01/2019,1905,1934.45,1900,1923.3,2100463
01/01/2019,1896,1910,1885,1902.8,1094883
31/12/2018,1908,1909,1886.15,1893.05,1879740
28/12/2018,1915,1920,1893,1896.05,2239130
27/12/2018,1909,1941.7,1872.1,1908.95,4968201
26/12/2018,1921.8,1921.8,1870.25,1889.2,2446614
24/12/2018,1905.8,1938.9,1905,1918.5,1864116
21/12/2018,1948,1950,1886.55,1895.8,3729956
20/12/2018,1953.8,1974.9,1946,1954.05,1940277
19/12/2018,1984.8,1984.8,1960.05,1968.45,2498833
18/12/2018,1991.9,2002,1976.4,1987.85,1768742
17/12/2018,1999,2004.9,1985,1994.3,1227921
14/12/2018,1983,1998.95,1975.25,1989.75,2473761
13/12/2018,2024,2029.7,1974.5,1982.6,3748429
12/12/2018,2001.1,2022,1984.95,2016.8,2219993
11/12/2018,1970,2010,1961,2000,2942014
10/12/2018,1975,2011,1960,1975.8,2010786
07/12/2018,1985.05,2003.9,1973,1995.2,1680420
06/12/2018,1998,2017,1979.6,1992.7,2321216
05/12/2018,2006,2018,1985,2006.75,2501539
04/12/2018,1983,2019.4,1971,2010.85,3270615
03/12/2018,1984,1990,1968.3,1982.4,1610576
30/11/2018,1966,1991,1959.85,1968.25,5268901
29/11/2018,1997,1997,1942.55,1960.55,4035441
28/11/2018,1889,1989,1882.5,1983.9,5313249
27/11/2018,1854,1897.9,1835.35,1890.25,3344839
26/11/2018,1819,1860,1784.5,1846.1,4333177
22/11/2018,1820,1847.6,1809.95,1812.55,3194219
21/11/2018,1871,1871.05,1798.55,1812,3840461
20/11/2018,1902,1902,1874.2,1878.25,1190182
19/11/2018,1899,1907.35,1864.3,1902.45,1740628
16/11/2018,1889,1899.8,1870.25,1886.6,1829729
15/11/2018,1864,1899,1857.6,1872.85,1829123
14/11/2018,1925,1929.9,1870,1880.65,2422318
13/11/2018,1915,1939,1903,1934.95,1418432
12/11/2018,1908.5,1946.1,1908.5,1914.85,2552008
09/11/2018,1961,1961.95,1905,1909.2,2570479
07/11/2018,1940,1949,1937,1942.15,144530
06/11/2018,1894,1937.5,1891,1932.7,1398710
05/11/2018,1910,1927.35,1884.75,1890.85,1713366
02/11/2018,1934.2,1954.6,1905,1913.45,1818635
01/11/2018,1943.65,1944.35,1901.3,1935.75,2769759
31/10/2018,1900,1943.9,1875.45,1938.15,2769190
30/10/2018,1867,1909.4,1845,1894.8,2404883
29/10/2018,1808.7,1877.95,1784.35,1871,2609483
26/10/2018,1853.9,1853.9,1791.1,1799.1,2285970
25/10/2018,1844,1876.9,1825.05,1853,2507233
24/10/2018,1852.05,1874,1811.1,1848.5,2735913
23/10/2018,1888,1898,1837,1843.65,2752811
22/10/2018,1914,1916,1886.95,1903,1778496
19/10/2018,1929,1929,1870.05,1913.2,3428776
17/10/2018,1970,1989,1920,1929.4,2779207
16/10/2018,1958,1971.9,1935,1962.3,2815425
15/10/2018,1940,1955.55,1920,1949.5,2638151
12/10/2018,1978,1978,1903,1918.3,9373289
11/10/2018,1985,2013,1941,1979.95,4700256
10/10/2018,2100,2105.95,2029,2043.6,2749573
09/10/2018,2080.35,2107.65,2053.2,2091.8,1867130
08/10/2018,2102.65,2122.2,2048.15,2077.55,2010154
05/10/2018,2050,2120,2020.9,2102.65,3417624
04/10/2018,2156.6,2156.65,2056.35,2064.8,4762419
03/10/2018,2250.3,2255,2155.6,2162.85,3902322
01/10/2018,2190.9,2275.95,2190.35,2255.55,3772208
28/09/2018,2178,2190,2158.85,2183.7,2904371
27/09/2018,2141.9,2209.7,2135.8,2188.85,3311802
26/09/2018,2187,2199,2135.1,2142.15,1970951
25/09/2018,2204.9,2211.9,2153.8,2183.2,2868778
24/09/2018,2115,2210.5,2098.15,2198.45,3032226
21/09/2018,2077,2121,2050.15,2103.15,4508530
19/09/2018,2071.9,2089,2066.85,2077.9,1301268
18/09/2018,2073,2078.8,2057.6,2070.75,1456507
17/09/2018,2070,2077.8,2054.55,2074.15,1033857
14/09/2018,2044,2071.55,2018.15,2065.4,3642038
12/09/2018,2052.35,2068.9,2040,2043.95,2307661
11/09/2018,2089,2089,2042.2,2046.25,3679745
10/09/2018,2084.4,2093.4,2074.25,2080.75,1530539
07/09/2018,2079.3,2084,2065.4,2079.85,1312182
06/09/2018,2075,2081.5,2060.3,2075.3,2238097
05/09/2018,2100,2107.25,2075.05,2079.25,1681106
04/09/2018,2059.8,2104.75,2056.95,2098.9,4420803
03/09/2018,2084.8,2090,2048.4,2052.9,1439711
31/08/2018,2082.3,2092,2074,2078.4,2504554
30/08/2018,2068,2085,2065.5,2082.4,2408020
29/08/2018,2072.5,2076.6,2045.6,2072,1525867
28/08/2018,2055,2072,2052,2069.2,1987983
27/08/2018,2043,2059,2035,2050.9,1532702
24/08/2018,2035.1,2046,2031,2043,1570533
23/08/2018,2022.8,2038,2020.3,2035.1,3046791
21/08/2018,2010.15,2024,2004,2017.65,1376866
20/08/2018,2024,2024,2003.7,2009.95,1587032
17/08/2018,2013.85,2021.9,2004,2012.75,1213731
16/08/2018,2000.3,2020.05,1995,2008.5,2152065
14/08/2018,1992,2024.6,1982.4,2003.55,3311765
13/08/2018,1997.8,2004.25,1990,2000.15,3559575
10/08/2018,1980.95,1996.5,1972.05,1993.1,2784105
09/08/2018,1980,1980.8,1966,1974.35,2060297
08/08/2018,1972,1978.3,1962,1974,1315062
07/08/2018,1978.2,1979.15,1960.5,1967.35,1353560
06/08/2018,1997,1998.95,1972.25,1975.55,1532249
03/08/2018,1956.5,1982.05,1956.5,1979.45,1505131
02/08/2018,1980,1985,1945,1948.4,1509287
01/08/2018,1949.95,1981.55,1949.8,1976.5,2425180
31/07/2018,1942,1947,1928,1940.2,2204803
30/07/2018,1943,1954.7,1931.55,1944.6,1579251
27/07/2018,1960.85,1964.65,1940.3,1943.75,2033977
26/07/2018,1974.95,1985,1955.1,1964.7,3503036
25/07/2018,2001.9,2002,1968.4,1981.5,1535492
24/07/2018,2015,2015,1984.15,1999,2038423
23/07/2018,2001,2009.95,1986,2005.65,2086201
20/07/2018,1984.9,2000,1984,1996.6,1934995
19/07/2018,2002.1,2010.45,1970,1981.4,1746318
18/07/2018,2005,2011.7,1993.05,2000.25,2013869
17/07/2018,1989,2009,1981,2002.15,3315492
16/07/2018,1990,1996,1977.45,1989.2,2582159
13/07/2018,1975,1997.9,1974,1981.1,4148185
12/07/2018,1984,1990.9,1960.5,1971.35,6921701
11/07/2018,1900,1998,1894.15,1979.9,22903802
10/07/2018,1898,1898.9,1870.75,1875.1,5303302
09/07/2018,1924,1924.4,1876.5,1883,6151747
06/07/2018,1882.85,1921,1881.65,1912.95,3713781
05/07/2018,1873,1887.5,1862.1,1880.3,2472571
04/07/2018,1879.9,1879.9,1857.15,1866.15,2700614
03/07/2018,1859.95,1879.9,1857.05,1874.05,3242233
02/07/2018,1852,1857.8,1841.1,1851.35,2650290
29/06/2018,1844.9,1867.4,1842.3,1847.75,3506276
28/06/2018,1865,1871,1826.3,1842.7,4888125
27/06/2018,1860,1885.15,1851.25,1858,4081208
26/06/2018,1823,1861,1821,1852,4679712
25/06/2018,1811.9,1822.35,1806,1819.25,2083217
22/06/2018,1827,1827,1799.55,1809.8,2949458
21/06/2018,1832,1832,1817.6,1819.35,2910659
20/06/2018,1832,1836.3,1818.6,1822.45,3107695
19/06/2018,1822.15,1839,1821,1824.5,3245034
18/06/2018,1867.95,1867.95,1822.15,1829,4674987
15/06/2018,1800,1847.1,1788.6,1840.05,9183574
14/06/2018,1830,1832.3,1784,1787.55,3819998
13/06/2018,1816,1831.65,1798,1824.1,5370983
12/06/2018,1757,1785,1753,1781,4608875
11/06/2018,1747.1,1763,1743,1749.7,2179378
08/06/2018,1735,1757.3,1735,1747.1,2582138
07/06/2018,1725,1749,1723.8,1735.55,2414762
06/06/2018,1723,1734.9,1715.2,1725.75,2236512
05/06/2018,1744,1751.9,1711.15,1721.6,2449568
04/06/2018,1745,1749,1712.6,1744.25,1681483
01/06/2018,1754,1757.5,1716.3,1732.45,1603856
31/05/2018,1734,1759.05,1726.1,1741.05,5049371
30/05/2018,1754.53,1766.5,1741.25,1757.05,3779106
29/05/2018,1764.95,1772,1744,1761.75,3525312
28/05/2018,1808.25,1808.25,1743,1751.03,3716798
25/05/2018,1812.5,1837.4,1786.28,1792.9,3769772
24/05/2018,1755,1807.5,1751.18,1801.85,2962316
23/05/2018,1762.5,1772.5,1740.5,1747.55,1507298
22/05/2018,1779,1787.48,1746.85,1754.45,1857416
21/05/2018,1764.35,1796,1759.03,1778.38,3446178
18/05/2018,1740.4,1758.85,1729,1751.03,1874996
17/05/2018,1756.48,1766.58,1738,1745.9,2968048
16/05/2018,1739.98,1754.5,1737.63,1746.95,1648450
15/05/2018,1725,1747.9,1716.85,1741.2,1952890
14/05/2018,1728.5,1735.5,1705.4,1716.78,2433894
11/05/2018,1727.1,1742.5,1721.25,1728.48,2627876
10/05/2018,1751.48,1755.58,1720.1,1725.63,3858678
09/05/2018,1720.1,1747.38,1720.1,1744.65,2615050
08/05/2018,1717.35,1743.25,1698.35,1720.6,2992820
07/05/2018,1745,1745,1705.45,1710.48,3484426
04/05/2018,1746,1748.5,1735,1740.38,2347244
03/05/2018,1754.9,1763,1735.2,1740.93,3761550
02/05/2018,1765.25,1766.1,1735.65,1749.88,3158046
30/04/2018,1725.98,1774.5,1718.8,1766.05,3458558
27/04/2018,1762.5,1772,1710,1725.98,4501330
26/04/2018,1733.5,1780,1733.5,1769.63,12135034
25/04/2018,1692.5,1741.5,1682.53,1735.13,8196574
24/04/2018,1705,1721.58,1671.25,1692.83,8314336
23/04/2018,1712,1778.95,1694.78,1704.33,15185910
20/04/2018,1625,1711.18,1620,1701.23,18465662
19/04/2018,1589.95,1608.6,1582.88,1595.58,4820952
18/04/2018,1583,1596.73,1572.93,1579.55,2433066
17/04/2018,1593.83,1597.48,1573.6,1583.3,3301724
16/04/2018,1558,1599.98,1555.38,1593.83,6270274
13/04/2018,1575,1620.4,1566.05,1576.65,8179118
12/04/2018,1505,1575,1503.98,1569.63,6114360
11/04/2018,1475.3,1512.5,1472.8,1507.08,3124416
10/04/2018,1462.85,1478.63,1462.85,1468.8,1184532
09/04/2018,1469.85,1481.75,1457.5,1461.95,1235866
06/04/2018,1477,1480,1463.28,1475.15,1129018
05/04/2018,1463.28,1481.88,1460.18,1478.98,1809424
04/04/2018,1464.73,1467,1446,1455.45,2841820
03/04/2018,1446.05,1464.95,1446.05,1455.63,1937290
02/04/2018,1420,1457,1420,1454.83,1662988
28/03/2018,1417.95,1437.5,1412.5,1424.58,6865654
27/03/2018,1412.5,1431.5,1411.53,1423.85,2494574
26/03/2018,1409.5,1413.7,1390.78,1408.5,2964210
23/03/2018,1401,1417.05,1399.03,1409.08,3654122
22/03/2018,1429.98,1437.98,1411.28,1415.68,2326094
21/03/2018,1436.25,1442.15,1425,1428.38,3907678
20/03/2018,1410,1436.6,1409.5,1432.43,4024984
19/03/2018,1414.5,1424,1410,1415.5,3489940
16/03/2018,1434.4,1436,1402.5,1412.85,7197482
15/03/2018,1447.5,1451.28,1427.8,1434.85,2348906
14/03/2018,1446.48,1461.53,1437.53,1443.45,3668668
13/03/2018,1462.45,1469.85,1436,1443.4,88067154
12/03/2018,1521.5,1541.95,1517.75,1526.08,2091340
09/03/2018,1502.5,1531.6,1488.6,1517.05,1872436
08/03/2018,1527.45,1527.45,1493.75,1501.98,1951826
07/03/2018,1535,1544.5,1509.25,1513.73,1917772
06/03/2018,1561,1563.5,1515.08,1521.4,1906764
05/03/2018,1524.5,1556.83,1516.48,1552.93,2858168
01/03/2018,1524.5,1530.6,1510,1518.85,1718124
28/02/2018,1517.5,1531.98,1510.73,1517.53,2706864
27/02/2018,1520.5,1539.28,1516,1521.18,1717800
26/02/2018,1537.5,1544.98,1510.6,1515.85,1363882
23/02/2018,1525,1544.5,1496.05,1537.9,3362500
22/02/2018,1526,1539.5,1511.25,1525.1,3463010
21/02/2018,1487,1531.3,1480.03,1521.15,3089228
20/02/2018,1464,1492.53,1463.95,1472.38,1889068
19/02/2018,1472.5,1476.65,1447.6,1461.8,1568224
16/02/2018,1461.5,1499.8,1461.5,1466.53,2515756
15/02/2018,1465.98,1471.5,1452.55,1462.93,2465236
14/02/2018,1485,1487.23,1446.25,1455.9,2847532
12/02/2018,1489.15,1511.68,1477.78,1483.65,1974562
09/02/2018,1475,1497,1448.33,1485.85,2102458
08/02/2018,1489.88,1513.8,1479.5,1487.1,2755004
07/02/2018,1513.5,1515.5,1473.73,1477.53,2180324
06/02/2018,1505,1538.58,1492.5,1498.63,2657306
05/02/2018,1555,1594,1538.43,1551.6,2757742
02/02/2018,1560,1595,1551.73,1576.83,2456490
01/02/2018,1562,1595,1544.4,1569.3,2400630
31/01/2018,1568.5,1575,1549.3,1556.18,3043214
30/01/2018,1590,1601.9,1571.85,1576.43,1574758
29/01/2018,1565.7,1612.5,1561,1599.43,3141060
25/01/2018,1587.5,1589.9,1540.5,1560.53,3833844
24/01/2018,1545,1629.53,1541.33,1587.3,5621538
23/01/2018,1557.48,1571.18,1545.03,1551,3239610
22/01/2018,1480.5,1567.35,1461,1558.2,4367110
19/01/2018,1465.28,1491,1451.83,1479.65,1820000
18/01/2018,1448.5,1466.5,1434.03,1459.1,2209478
17/01/2018,1435,1462.5,1431.08,1444.48,4280806
16/01/2018,1378,1430.83,1375.28,1425.43,4267752
15/01/2018,1388.58,1404,1367.53,1373.05,1457214
12/01/2018,1402.5,1402.5,1370.28,1388.18,3360314
11/01/2018,1405,1410.95,1391.1,1395.25,2521048
10/01/2018,1355.5,1408,1347.33,1403.3,3365850
09/01/2018,1357.5,1360.5,1338.28,1354.5,2149396
08/01/2018,1350,1363.43,1340.93,1357.2,1242220
05/01/2018,1325,1349.75,1325,1344.6,1153706
04/01/2018,1325,1331,1320,1328.55,913082
03/01/2018,1316,1334.5,1315.6,1319.33,1257120
02/01/2018,1330,1334.8,1310.1,1315.6,1920290
01/01/2018,1341.15,1347.4,1317.5,1322.8,1351760
29/12/2017,1311.55,1354.45,1309.28,1350.6,2609542
28/12/2017,1304.4,1326.75,1302.83,1313.48,2605088
27/12/2017,1324.73,1329.25,1305.25,1309.95,739284
26/12/2017,1343,1344.88,1315.8,1324.73,2175786
22/12/2017,1302,1331.95,1295.1,1323.38,3665664
21/12/2017,1293.5,1304,1290.03,1297.85,1293648
20/12/2017,1291,1296.38,1275.33,1294.48,1577570
19/12/2017,1288,1298.9,1282.35,1287.65,1801952
18/12/2017,1268.5,1294.48,1247.18,1290.25,2180664
15/12/2017,1281.88,1292.23,1268.43,1272.8,2718138
14/12/2017,1316,1316,1265.55,1278.9,5504150
13/12/2017,1305.7,1325.73,1300.5,1314.2,2961458
12/12/2017,1330.5,1331,1303.7,1306.08,1882246
11/12/2017,1304.18,1336.33,1304.18,1330.55,1008002
08/12/2017,1309,1322.5,1298.5,1300.75,1385548
07/12/2017,1316.15,1322.98,1307.5,1308.63,1326300
06/12/2017,1318,1322.5,1306.43,1316.65,1407518
05/12/2017,1315.5,1325.85,1314.08,1317.78,1167914
04/12/2017,1311,1329.25,1301.48,1316.18,1259104
01/12/2017,1317.5,1334,1310.75,1314.98,1031144
30/11/2017,1326.83,1333.48,1311.5,1318.5,4299962
29/11/2017,1338.75,1346.5,1325,1329.08,1447532
28/11/2017,1343,1351.2,1335,1342.65,911716
27/11/2017,1344,1347.95,1331.1,1342.93,1856786
24/11/2017,1341,1351.45,1336.55,1344.03,2287512
23/11/2017,1340.5,1346.5,1334.5,1340.63,793470
22/11/2017,1336.5,1354.85,1336.2,1340.33,1822624
21/11/2017,1350.5,1350.5,1333,1336.48,1527740
20/11/2017,1357.5,1363.45,1347.65,1351.73,1014498
17/11/2017,1374.05,1374.05,1351.8,1353.65,1325464
16/11/2017,1355,1381.5,1343.48,1373.33,1653482
15/11/2017,1353,1377.5,1350.68,1352.65,6670834
14/11/2017,1378.28,1378.28,1353.75,1357.3,1657252
13/11/2017,1351.03,1388.7,1351.03,1379.48,1496996
10/11/2017,1361.1,1363,1346.68,1354.38,1356566
09/11/2017,1375,1375,1359.65,1368.2,1152432
08/11/2017,1361.5,1379.5,1359.13,1367.5,1402252
07/11/2017,1335,1384,1333.03,1355.03,2696892
06/11/2017,1310,1335.9,1305.88,1332.78,1377000
03/11/2017,1316.2,1318.35,1301.4,1310.05,666886
02/11/2017,1304.25,1337,1303.38,1313.08,1468422
01/11/2017,1312,1313.43,1289.43,1301.43,741882
31/10/2017,1300.65,1320,1300.65,1312,1592634
30/10/2017,1293,1310,1290.85,1308.1,1137252
27/10/2017,1269,1296.58,1265.15,1292.15,1409270
26/10/2017,1267.55,1284.58,1258.95,1269.43,3007552
25/10/2017,1289.25,1307,1277.5,1279.95,1105106
24/10/2017,1310,1310.45,1284.53,1289.2,1339020
23/10/2017,1292,1314.5,1273.73,1293.95,1886088
19/10/2017,1296,1297.9,1285.5,1291.95,86822
18/10/2017,1297.5,1306.83,1290,1293.3,1514144
17/10/2017,1292.5,1307.48,1288.78,1297.28,1443016
16/10/2017,1277.53,1295,1277.53,1292.2,1218590
13/10/2017,1274.1,1304.48,1261.5,1279.3,4066320
12/10/2017,1256.5,1277.5,1253.5,1274.1,5006356
11/10/2017,1230,1257.23,1228.38,1250.18,1527746
10/10/2017,1227.5,1234.98,1225.63,1229.63,1222010
09/10/2017,1220.53,1233.98,1220.53,1227.05,1773616
06/10/2017,1215,1227.5,1214.03,1223.33,1389188
05/10/2017,1220.5,1221.73,1212.2,1214.8,1684686
04/10/2017,1224.8,1227,1212.5,1221.15,1300778
03/10/2017,1220,1227.15,1213.53,1224.23,1923006
29/09/2017,1239.5,1242,1210.75,1217.98,1985014
28/09/2017,1247.35,1257,1226,1238.23,4332866
27/09/2017,1245,1256.1,1236.88,1247.5,2010356
26/09/2017,1255,1263.2,1233,1237.33,1449230
25/09/2017,1248.28,1267,1246.38,1255.38,1599558
22/09/2017,1259.95,1263.45,1246,1251.8,2435396
21/09/2017,1245.53,1270.5,1240,1262.45,2438740
20/09/2017,1257,1257,1237.15,1246.78,1334642
19/09/2017,1252.5,1252.5,1245.75,1249.13,782754
18/09/2017,1252.48,1259.48,1244.63,1249.53,726600
15/09/2017,1249.5,1258.5,1242.5,1253.03,2944072
14/09/2017,1241,1248.8,1235.95,1243.48,1081510
13/09/2017,1250,1265.83,1237.6,1244.6,1278980
12/09/2017,1236.95,1248.5,1228.5,1244.23,1396460
11/09/2017,1235.6,1241.48,1225,1227.23,732764
08/09/2017,1226.88,1237,1226.28,1235.3,1021134
07/09/2017,1229,1234.2,1225.53,1230.05,870636
06/09/2017,1234.08,1237.43,1225,1226.6,1228764
05/09/2017,1230,1245,1218.53,1242.18,1165994
04/09/2017,1226.55,1230.5,1219,1228.1,1062544
01/09/2017,1240,1249.03,1218.28,1228.23,1702330
31/08/2017,1242.5,1252.2,1233.33,1248.18,1784664
30/08/2017,1240.5,1245,1230.05,1242.28,970782
29/08/2017,1241,1248,1231.98,1235.43,1312602
28/08/2017,1252.3,1252.7,1230.5,1243.65,2036796
24/08/2017,1248.85,1258.98,1243.08,1248.3,1623908
23/08/2017,1252.5,1258.4,1236.58,1244.73,1562272
22/08/2017,1261.5,1269.75,1246,1248.78,1131326
21/08/2017,1252.75,1274.5,1247.15,1264.4,2304834
18/08/2017,1237,1274.95,1235.7,1256.9,2837356
17/08/2017,1250.35,1252.5,1231.05,1242.83,1752374
16/08/2017,1242,1271.9,1232.6,1246.18,1373340
14/08/2017,1251.5,1254.95,1231.5,1234.7,786504
11/08/2017,1249.95,1267.5,1241.5,1248.03,1394736
10/08/2017,1254.5,1260.3,1243.18,1255.73,1526172
09/08/2017,1250,1261.43,1246.65,1256,992946
08/08/2017,1256,1264.3,1248.15,1251.53,1073958
07/08/2017,1258.25,1260,1240.6,1251.73,1885520
04/08/2017,1245.4,1264.15,1244,1261.4,1387890
03/08/2017,1240,1251,1233.23,1244.73,1882548
02/08/2017,1250,1254,1231,1236.9,1251024
01/08/2017,1250,1260.38,1245.5,1250.83,1747460
31/07/2017,1235.5,1259.5,1231.5,1245.9,2019662
28/07/2017,1240.5,1246.53,1221,1242.15,1382752
27/07/2017,1271.1,1292.4,1233.25,1240.85,4255304
26/07/2017,1280,1287.5,1273.5,1278,1459826
25/07/2017,1262.88,1290,1259.2,1285.75,2678832
24/07/2017,1241,1270,1241,1265.35,2271402
21/07/2017,1217.45,1250,1217.28,1245.6,2148416
20/07/2017,1224.63,1228.45,1215.25,1222.35,1182504
19/07/2017,1207.75,1230,1207.55,1224.8,3915576
18/07/2017,1198.08,1221.5,1198.08,1204.18,1908002
17/07/2017,1198.85,1211.05,1191.1,1197.73,2211822
14/07/2017,1191.5,1212.5,1187.5,1198.73,4508432
13/07/2017,1222.5,1236,1213.3,1223.2,3131960
12/07/2017,1241.25,1241.65,1215.05,1219.73,2646450
11/07/2017,1213,1257.4,1213,1237.9,3537504
10/07/2017,1170.5,1222.45,1170.5,1217.48,795080
07/07/2017,1175,1178.23,1162.75,1165.98,1232090
06/07/2017,1179.5,1180.95,1170.05,1173.78,1026788
05/07/2017,1180.4,1182.5,1172.5,1178,815856
04/07/2017,1186.65,1190.23,1175.03,1183.43,1215134
03/07/2017,1178.7,1191.53,1171.55,1186.8,1475956
30/06/2017,1162.2,1188.5,1161.55,1181.18,1753848
29/06/2017,1179.5,1186.03,1161.55,1166.63,2471826
28/06/2017,1174.95,1179,1167.5,1175.03,1789726
27/06/2017,1175.3,1192.35,1165.8,1171.43,1974330
23/06/2017,1199.7,1206.98,1177,1180.85,1424756
22/06/2017,1204.5,1215.5,1192.5,1197.43,5775882
21/06/2017,1220,1221.08,1198.6,1203.15,1657818
20/06/2017,1215.5,1224.5,1190.15,1222.5,1670958
19/06/2017,1208.45,1223.18,1202.58,1215.85,1644742
16/06/2017,1207.48,1217.5,1193.25,1199.85,2450426
15/06/2017,1234.5,1234.85,1202.5,1205.6,2997198
14/06/2017,1227.5,1238,1227.5,1235.1,1489142
13/06/2017,1232.5,1240.55,1223.5,1225.78,1175414
12/06/2017,1248.5,1256.45,1235.2,1243.6,1626506
09/06/2017,1260,1273.7,1243,1253.5,3148034
08/06/2017,1299,1302.48,1257.75,1260.8,3330714
07/06/2017,1348.5,1350,1288.28,1307.63,4927776
06/06/2017,1315.5,1354.48,1315,1348,5946720
05/06/2017,1282.5,1309.95,1280.08,1301.98,1500188
02/06/2017,1278.13,1295.93,1276.25,1282.45,1355648
01/06/2017,1265,1282,1265,1276.8,1080064
31/05/2017,1266.5,1286.25,1264,1273.3,2502730
30/05/2017,1280,1287.98,1262.5,1275.55,927634
29/05/2017,1289.5,1298.25,1282,1286.43,1749290
26/05/2017,1312.5,1313.43,1282.33,1289.13,1362550
25/05/2017,1288.5,1318.78,1284,1312.3,4094094
24/05/2017,1267.4,1285,1264.83,1279.58,2534548
23/05/2017,1266.6,1282.08,1257,1260.85,2748596
22/05/2017,1255,1276.88,1255,1265.68,1663940
19/05/2017,1268.1,1270.28,1243,1253.58,1786044
18/05/2017,1225,1286,1221.13,1268.1,5138594
17/05/2017,1216.75,1230.38,1211.5,1227.68,2876198
16/05/2017,1190,1217.5,1186.73,1214.58,3601026
15/05/2017,1187.55,1188.98,1170.8,1182.55,1817604
12/05/2017,1171.65,1184.95,1160.03,1180.33,2314446
11/05/2017,1173.65,1180,1161.38,1174.73,2071302
10/05/2017,1177.5,1178.08,1158,1166.23,1206388
09/05/2017,1171.98,1180.5,1166.28,1176.28,1790270
08/05/2017,1160.5,1173.7,1158.85,1171.23,1071782
05/05/2017,1154,1166.25,1151.25,1160.25,1682474
04/05/2017,1174.98,1175,1154.4,1165.05,2708208
03/05/2017,1147.5,1172.5,1134.25,1168.65,3514406
02/05/2017,1147,1151,1140,1144.95,2382696
28/04/2017,1147,1149.38,1134,1136.58,2540510
27/04/2017,1153.03,1163.9,1138.83,1151.33,5773186
26/04/2017,1170,1171.98,1151.53,1155.18,2187438
25/04/2017,1164,1172.23,1151.35,1155.75,3148710
24/04/2017,1150,1169.83,1141.25,1164.05,2000020
21/04/2017,1164.55,1167.83,1150.5,1155.4,1161154
20/04/2017,1152.65,1166,1145.48,1162.75,1268842
19/04/2017,1131.75,1174.35,1126.4,1149.58,5626812
