Date,LUPIN-EQ O,LUPIN-EQ H,LUPIN-EQ L,LUPIN-EQ C,LUPIN-EQ V
30/10/2012,564.35,569.9,561.1,566,263866
29/10/2012,568.95,574.95,563.2,565.3,544461
26/10/2012,568.15,572,560.55,566.1,844882
25/10/2012,560.15,578.45,556.35,572.8,2087500
23/10/2012,574,579.7,559.15,562.95,1564649
22/10/2012,571.9,575.85,567.1,569.8,438337
19/10/2012,574,580.6,571.1,573.4,956299
18/10/2012,572.15,577.9,570.05,572.8,443759
17/10/2012,557,574.45,556.65,571.75,1785696
16/10/2012,557.25,564.8,553.6,555.55,827439
15/10/2012,572,572,558.5,561.45,499515
12/10/2012,557,567.8,553.75,566.3,1116296
11/10/2012,563.6,569.9,539,549.35,3234313
10/10/2012,575.5,576.2,565.2,566.95,651526
09/10/2012,566.25,578,566.25,575.45,613010
08/10/2012,574.9,574.9,564.1,565.55,434681
05/10/2012,582,583.85,496.4,568.15,1665476
04/10/2012,595.5,600,574.4,579.2,1493161
03/10/2012,602,602,593,597.6,731301
01/10/2012,599.95,603.7,595.1,599.55,1172761
28/09/2012,603,603,590.85,595.95,2131952
27/09/2012,585.15,600,585.05,596.25,2796396
26/09/2012,583.15,592,580.3,585.15,1221605
25/09/2012,581.45,586.7,577.4,583.15,1436463
24/09/2012,585.1,589.85,574.8,576.8,1304522
21/09/2012,580,589.75,577.25,583.25,1624815
20/09/2012,567,581,562.25,579.2,987618
18/09/2012,577.85,580,557.15,567.35,1429096
17/09/2012,577.05,579.85,554.1,572.1,2921730
14/09/2012,606,609.6,571.2,575.55,2176934
13/09/2012,609,617,596.45,599.75,1177478
12/09/2012,616.5,622.9,614.15,620.05,727485
11/09/2012,625.1,625.1,612.05,616.15,1040582
10/09/2012,619.1,631.95,616,626.95,1193641
07/09/2012,611.8,615.45,607.05,609.1,1082357
06/09/2012,587.1,610.95,586,607,784264
05/09/2012,597,597.9,583.7,585.95,267023
04/09/2012,595,599.75,585.6,594.85,371496
03/09/2012,590,601.05,582.7,588.45,502509
31/08/2012,594,601.95,581.25,593.1,935869
30/08/2012,578,594,577.5,589.45,1011520
29/08/2012,573.7,580,572.1,577.35,247019
28/08/2012,572.5,576.6,567,570.85,358928
27/08/2012,582,583.95,571.3,573.05,291553
24/08/2012,577,587.3,572.75,581.75,580072
23/08/2012,580.85,583.9,576.3,578.45,673815
22/08/2012,571,581.8,569.4,577.65,471019
21/08/2012,570.95,577.75,567.8,571.6,963373
17/08/2012,561.65,571.8,561.65,570.5,1818319
16/08/2012,576.45,578.55,548.25,556.05,1643408
14/08/2012,582.9,582.95,573.1,575.95,392300
13/08/2012,586.95,591.05,578,582,274480
10/08/2012,581.45,588.7,578,580.75,359858
09/08/2012,589.7,589.7,577.75,582.9,425082
08/08/2012,599,599,579.9,581.8,357974
07/08/2012,590.45,597.8,586.35,588.2,362070
06/08/2012,585,593.7,583,590.45,792225
03/08/2012,588,592.25,578.3,580.85,556256
02/08/2012,590.25,602.7,590,591.65,511774
01/08/2012,606,606,587.25,595.8,806151
31/07/2012,590,604,587.65,600.9,1395206
30/07/2012,567.75,596.05,567.75,590.45,1089201
27/07/2012,567.05,574.1,563,566.35,1005594
26/07/2012,586.5,590.9,563.65,565.55,592934
25/07/2012,586.95,593.25,580,585.7,683907
24/07/2012,575,587.65,562.8,581.75,1978984
23/07/2012,556.15,574.15,556.15,570.35,360908
20/07/2012,576,576,566.5,569.35,371127
19/07/2012,571,573.8,565.15,572,479687
18/07/2012,568,575.45,565.2,569.3,265790
17/07/2012,574.8,578,566.6,569.9,1306277
16/07/2012,560,574.5,555.5,571.15,804308
13/07/2012,551,556,549.2,554.75,398436
12/07/2012,532.1,554,532.1,552,1061844
11/07/2012,547.85,549.7,545.7,546.8,409226
10/07/2012,547.75,550.4,545.45,547.7,345853
09/07/2012,549.8,549.8,544,545.7,385827
06/07/2012,541.05,547.55,540.5,546.55,626557
05/07/2012,541.4,544,538,540.4,493825
04/07/2012,543,547.95,536,537.55,568441
03/07/2012,538.1,547.45,535,537.05,468443
02/07/2012,544.55,546,541.45,544,285848
29/06/2012,534.9,544.9,533.85,537.15,589492
28/06/2012,525.95,534.9,523.3,533.5,1151688
27/06/2012,528.5,528.65,522,523.3,265773
26/06/2012,522.15,528.4,518.05,524.95,310702
25/06/2012,529.35,531,520.2,522.05,271205
22/06/2012,527.9,534.5,523.25,527.35,308919
21/06/2012,527,531.9,524.1,527.9,295293
20/06/2012,523,529.2,521,526.6,485268
19/06/2012,514.95,523,514.1,520.55,628371
18/06/2012,513.4,519.8,507,514.1,557038
15/06/2012,515.8,518,505.1,513.1,1614165
14/06/2012,514.05,520,514.05,515.8,387345
13/06/2012,511.9,524.2,511,515.6,889120
12/06/2012,522.7,526.35,507.1,510.5,832306
11/06/2012,556.6,556.6,521.1,524.45,962027
08/06/2012,548.35,548.75,538.5,545.25,507396
07/06/2012,556.75,559.4,543.5,548.3,564767
06/06/2012,532.5,559.95,532.5,552.1,783505
05/06/2012,538,545,527,540.45,529894
04/06/2012,528.25,537.85,528.25,532.9,370490
01/06/2012,541.7,548.5,533.15,538.35,299663
31/05/2012,529,545.05,525,541.7,568484
30/05/2012,529.2,535.9,522.5,529.05,581754
29/05/2012,535,535.95,528,531.95,239797
28/05/2012,532.85,539.8,531.35,533.75,529454
25/05/2012,534.4,535.75,525.15,530.6,507264
24/05/2012,534.35,542,527.55,534.05,529373
23/05/2012,540,546.9,522,538.55,1171812
22/05/2012,541.9,554,541.9,545.05,1258151
21/05/2012,537.25,549.45,532.25,543.7,705406
18/05/2012,541.95,543.4,528.55,535.75,347018
17/05/2012,547.6,553.95,533.8,544.75,492235
16/05/2012,526.15,554.1,526.1,541.2,698458
15/05/2012,531.4,539,531.4,537.35,310332
14/05/2012,549.8,549.8,515,540.65,982807
11/05/2012,520,521.55,507.5,515,1025553
10/05/2012,545.95,552.9,515,522.15,1538323
09/05/2012,541,557.5,541,545.35,392314
08/05/2012,554.95,562.5,544.05,546.95,165186
07/05/2012,552.25,555,542,551.55,335648
04/05/2012,531.15,559.4,531.15,552.25,1272745
03/05/2012,545,549.55,535.8,539.35,383773
02/05/2012,552.45,557.7,544.5,547.05,248772
30/04/2012,510.05,558,510.05,552.4,630823
27/04/2012,542.2,548.5,532.2,537.7,347489
26/04/2012,548.4,556,539.5,542.25,520565
25/04/2012,542,559,533.7,553.65,979737
24/04/2012,553.9,553.9,536.65,539.4,485631
23/04/2012,552.75,555.95,546.45,548.85,175747
20/04/2012,556,557,541.1,551.6,375292
19/04/2012,555.25,560.05,549.2,551.9,399940
18/04/2012,555,558.3,551.2,553.45,269031
17/04/2012,565.3,575,551.1,554.8,793646
16/04/2012,562.95,573.6,557.05,566.15,612625
13/04/2012,557.85,567,549,563,2016082
12/04/2012,558,559,546.75,549.9,614661
11/04/2012,541.9,559,541.9,555.8,1838375
10/04/2012,541.4,549,532,545.05,756588
09/04/2012,532.9,545.25,528.25,539.45,569334
04/04/2012,534.4,541.9,529.95,534.45,516027
03/04/2012,540.05,549.75,530,534.4,610830
02/04/2012,532,550.6,526.1,538.45,740142
30/03/2012,523.45,532.9,522,529.5,567777
29/03/2012,511.6,522,509,519.55,379867
28/03/2012,511.9,519,511,516.35,290496
27/03/2012,511.3,523.25,510.65,512.65,589413
26/03/2012,514.9,525,506.25,509.5,350107
23/03/2012,521.8,521.95,509,510.9,426391
22/03/2012,536.9,536.9,505,509.05,541017
21/03/2012,509.95,525.5,509.95,523.2,996403
20/03/2012,500,513.5,498.75,510.25,351235
19/03/2012,502.15,510.7,500,506.1,180616
16/03/2012,494.5,511.65,490.35,503.55,647314
15/03/2012,506.8,507.9,494.15,504.2,908152
14/03/2012,504.25,511.5,501,506.8,782277
13/03/2012,504.7,504.7,495.5,502,612551
12/03/2012,504,509.4,492,498.5,976609
09/03/2012,505,515.3,499,501.9,1212274
07/03/2012,503.95,506,494.2,501.7,859981
06/03/2012,489.95,510.9,489.95,498.05,918823
05/03/2012,492.95,501,482.2,494.85,742918
02/03/2012,485.9,518.5,480.6,488.2,2334661
01/03/2012,485.1,485.1,476.6,482.55,275588
29/02/2012,482.5,491,475.5,480.85,410165
28/02/2012,476.45,490,476.3,485.15,857318
27/02/2012,471,479.65,466.6,476.45,565569
24/02/2012,482.6,482.8,467.45,470.9,228868
23/02/2012,461.05,480.8,461.05,478.35,571667
22/02/2012,476,483.7,457.1,461.25,441634
21/02/2012,489.8,493.9,470.4,473.6,615413
17/02/2012,492,496.85,482.2,488.75,619170
16/02/2012,491.5,497.75,481,491.3,775409
15/02/2012,475.3,509.5,475.3,489.2,1245423
14/02/2012,464.4,476.85,463.1,474.9,468885
13/02/2012,468.9,468.9,459,463.75,257074
10/02/2012,484.8,484.8,457.15,458.9,661450
09/02/2012,489,489,469,471.5,401216
08/02/2012,484.1,489.8,478.2,480.4,429157
07/02/2012,499.6,499.6,480.7,484.1,638756
06/02/2012,479.9,489.4,479.9,485.55,708959
03/02/2012,476.8,481.5,471,478.85,423655
02/02/2012,478.9,485,472.7,476.1,613707
01/02/2012,465.15,480,465.15,478.45,432683
31/01/2012,474.85,479.95,458.7,475,852088
30/01/2012,467,474,460,471.5,352436
27/01/2012,463.45,468.95,460.45,467,557470
25/01/2012,447.4,463.8,447.05,459.15,1407662
24/01/2012,439.4,455,439.4,446.9,1068121
23/01/2012,437.05,443.9,430.7,437.65,461164
20/01/2012,446.2,447.25,437,440.85,436697
19/01/2012,436.7,444.5,432.85,443.15,531381
18/01/2012,430.5,439,428.5,433.05,680766
17/01/2012,419.8,434.8,419.8,433.25,713036
16/01/2012,424,425.9,419.3,421.3,927212
13/01/2012,438,438,424.3,428.7,1718254
12/01/2012,431,442.9,428,437.2,697844
11/01/2012,440,440.9,429.15,434.5,1252230
10/01/2012,441,445,433.65,439.9,1084878
09/01/2012,435,445,435,439.95,702332
06/01/2012,460,460,435,442.9,530445
05/01/2012,430,451.6,430,448.85,643648
04/01/2012,442,447.25,437.8,446.15,442914
03/01/2012,448.9,448.9,433.15,436.4,894928
02/01/2012,451.55,453,428,439.2,480029
30/12/2011,442.9,454,439.55,447.85,765338
29/12/2011,436,445.95,431.1,439.9,1017649
28/12/2011,432.4,438,419.55,436.7,634394
27/12/2011,421.15,427.4,420.75,425.7,1176955
26/12/2011,431.1,431.45,419.7,420.75,455980
23/12/2011,446.4,451.95,425.55,427.9,942283
22/12/2011,436.9,444,436,441.6,579010
21/12/2011,431.95,440,428,437.05,502782
20/12/2011,430,436.55,422,427.2,1111903
19/12/2011,430.15,434,420.7,429.05,1224441
16/12/2011,436.15,438.05,425,430.1,1137015
15/12/2011,410,439,410,434.55,1979650
14/12/2011,427.75,428.4,408.2,413.35,2050925
13/12/2011,433.25,433.5,423.35,426.45,1383432
12/12/2011,444.5,446.8,430.05,434.8,631351
09/12/2011,442.85,449.5,434.55,441.35,1011067
08/12/2011,450.6,455.9,442,443.95,1062178
07/12/2011,467.45,471,449,450.5,1107840
05/12/2011,471.9,473.7,465,466.05,243225
02/12/2011,465.5,474.6,463.15,470.05,548739
01/12/2011,480,482.9,461.15,465.5,683598
30/11/2011,467.95,475,465.05,474.35,570514
29/11/2011,470.05,475,464.25,466.3,226593
28/11/2011,474.95,475,468.05,469.9,355640
25/11/2011,471,475,464.05,469.65,495218
24/11/2011,457,474.8,450.3,467.7,651913
23/11/2011,446.95,461.85,441,456.75,526260
22/11/2011,443.1,450,440.1,447.45,505402
21/11/2011,449.35,451.65,439.1,442.45,405848
18/11/2011,446,452.05,438.2,449.3,557783
17/11/2011,454.95,454.95,440.15,446.5,1237610
16/11/2011,460.35,463.95,452.6,455.95,408585
15/11/2011,461.7,469.65,458.7,461.25,418728
14/11/2011,479.75,479.75,465.5,466.3,264749
11/11/2011,472.95,482.15,463.4,473.5,723362
09/11/2011,485.8,486.4,470.65,474.55,1393590
08/11/2011,486.7,486.7,479,480.65,503557
04/11/2011,475.65,484.9,475.65,483.2,944766
03/11/2011,474.95,476,472.5,474.65,393178
02/11/2011,472.9,477.8,468.6,475.85,225052
01/11/2011,470,477,468.3,475.35,249099
31/10/2011,477,481.15,468.5,470.2,1060466
28/10/2011,486.55,494,468.35,474.65,1527669
25/10/2011,475.55,480,472.1,477.1,1034377
24/10/2011,469.95,475,467.1,474.95,637455
21/10/2011,478.95,479.6,464.5,466.55,1284908
20/10/2011,472.5,475.75,467.1,469.9,1250286
19/10/2011,470,473.65,467.3,472.4,513676
18/10/2011,457.5,471,457.5,467.55,1172571
17/10/2011,458,467,455.4,464.05,660990
14/10/2011,456.1,458.35,451.3,455.05,789954
13/10/2011,465.65,465.9,450.25,453.8,661655
12/10/2011,469.5,475,460.55,462.3,657852
11/10/2011,460,471.5,458.45,468.75,1023113
10/10/2011,469.9,469.9,451.05,457.45,922564
07/10/2011,478,478,448.8,459.4,1001972
05/10/2011,466.1,475,460.7,469.7,555944
04/10/2011,471.9,476.2,462.5,464.45,779403
03/10/2011,468.75,477,468.2,472.4,435939
30/09/2011,477.45,477.45,472.2,474.35,534756
29/09/2011,474.65,478,470.9,475.05,624991
28/09/2011,477,478.9,469.65,477,576265
27/09/2011,472.65,477.95,466.05,468.5,734023
26/09/2011,478,479,452.05,463.45,438180
23/09/2011,474.35,484.4,472.3,475.6,665955
22/09/2011,485,487.45,477.4,479.75,563628
21/09/2011,488.7,492.3,485,487.8,1149247
20/09/2011,477.4,485,471.15,483.55,660558
19/09/2011,474.55,482.2,469,473.9,496277
16/09/2011,479,483,471.55,479.35,1247663
15/09/2011,476.35,484.7,472.75,476.3,533282
14/09/2011,475,481.8,469.6,479.95,2592900
13/09/2011,469.7,474.25,467.25,468.3,401434
12/09/2011,474.05,475.85,464.05,465,538539
09/09/2011,474.65,480.8,471.55,474.95,640556
08/09/2011,472.4,477.95,468.4,470.3,587233
07/09/2011,487.6,487.6,466.7,468.95,1389012
06/09/2011,467.4,487.95,467.4,483.8,2063809
05/09/2011,467.8,475.9,462.2,471.95,875389
02/09/2011,456,470,449,467.8,2100619
30/08/2011,464.7,464.7,445.55,448.75,1132109
29/08/2011,459.25,472,455.15,459.55,578017
26/08/2011,463.95,471.3,450.85,453.5,1243186
25/08/2011,452.5,468,451.1,463.6,1154418
24/08/2011,440,458.45,439.5,450.15,1155271
23/08/2011,440.6,448.7,436.2,438,364705
22/08/2011,436.9,442,432.3,439.75,296837
19/08/2011,429.1,442,429.1,436.2,366149
18/08/2011,448.95,454,436,438.85,746759
17/08/2011,456.9,456.9,443.75,445.45,295525
16/08/2011,458.65,458.65,450,453.55,575503
12/08/2011,455,463,451.9,453.05,406117
11/08/2011,461.05,472,451.1,453.9,988235
10/08/2011,442.3,464.7,442.3,462.45,824309
09/08/2011,439.85,446.65,430.1,439.9,1399020
08/08/2011,440,448,426.4,445.75,744891
05/08/2011,441.25,453.45,438.25,449.75,1034162
04/08/2011,454,465.45,454,459.1,991269
03/08/2011,458.95,459,453,453.85,468632
02/08/2011,458.65,462.65,452.55,459.85,841657
01/08/2011,461.4,462.4,454.5,455.65,569750
29/07/2011,447.95,456.45,446.15,454.75,779536
28/07/2011,444.8,453.9,441.75,449.2,1824061
27/07/2011,465.05,466,447,448.8,1203562
26/07/2011,462.9,466.7,455.45,463.95,1299016
25/07/2011,455.15,460.5,451.4,457.65,607842
22/07/2011,450,456.5,448.5,452.6,704389
21/07/2011,462.7,462.7,441,446.85,1513008
20/07/2011,480,483.9,453.25,460.55,2566943
19/07/2011,478.7,482.9,477.5,479.7,725501
18/07/2011,484,489.35,476.5,479.25,3106037
15/07/2011,482,488,478.5,484.15,899248
14/07/2011,472,483.9,466,479.1,1287278
13/07/2011,465,470,460.3,469.05,636282
12/07/2011,454.95,463,451,458.3,509570
11/07/2011,452.1,460.45,452.1,456.45,390200
08/07/2011,463.1,466.8,455,455.4,554675
07/07/2011,452.3,464,452.1,461.5,1047662
06/07/2011,447.9,453.05,444.5,450.15,677365
05/07/2011,446.65,452.45,444.1,446.15,503683
04/07/2011,450,452.7,446.65,448.65,405679
01/07/2011,453.85,456.95,445.75,448.75,1185783
30/06/2011,449.75,454.8,444.45,449.2,1539038
29/06/2011,447,451.5,442,446.15,411835
28/06/2011,449.8,454,443.1,445,477218
27/06/2011,432,449.5,421.15,446.5,806098
24/06/2011,432,436.5,428,430.4,748094
23/06/2011,430,435,422.45,430.55,664621
22/06/2011,443.7,443.7,424.15,425.85,390580
21/06/2011,435,445.1,431,435.1,530499
20/06/2011,442.3,445.7,419.95,431.35,770377
17/06/2011,451.8,454.9,440.2,442.3,894033
16/06/2011,442.5,451.9,438.15,447.7,1519007
15/06/2011,441,449.4,437.5,441.55,1140013
14/06/2011,434.35,442,433.1,439.45,848060
13/06/2011,438.3,441,431.55,433.35,987525
10/06/2011,450,450,437.1,438.85,292955
09/06/2011,444.35,446.2,437.35,439.1,584812
08/06/2011,450,450,442.55,443.6,474046
07/06/2011,442,450.3,442,448.1,897065
06/06/2011,451.25,451.65,442,443.3,861841
03/06/2011,451.15,460.9,449,450.05,767108
02/06/2011,464.5,473.4,453.6,455.3,1433922
01/06/2011,474.7,475.9,460.7,466.6,1151733
31/05/2011,454.05,472.5,454.05,469.9,1864568
30/05/2011,449.8,456.85,446.3,451.3,863410
27/05/2011,440,450.4,440,445.15,886346
26/05/2011,441.95,445.45,439.1,442.1,647199
25/05/2011,433.1,442.8,430,439.2,743286
24/05/2011,434.85,436.85,429.55,434.75,320579
23/05/2011,439.8,442.6,431.65,434.1,512914
20/05/2011,446,456.4,436,438.75,1215644
19/05/2011,445,446.9,441,444.6,710464
18/05/2011,446.65,449.5,439.25,444.2,1685021
17/05/2011,451.95,452.7,441.1,443.8,826807
16/05/2011,441,450.8,440.2,448.05,888987
13/05/2011,424.2,446,416.1,440.15,2195250
12/05/2011,422.75,428.8,406.15,424.2,2180479
11/05/2011,427.75,427.8,418.35,420.6,414493
10/05/2011,432,435,422.65,425.1,1545334
09/05/2011,422,431,421.1,428.6,731753
06/05/2011,433.7,433.7,418.1,419.45,718914
05/05/2011,425,435,419,431.75,1017109
04/05/2011,424.35,429.75,416.1,423.7,831831
03/05/2011,432,432.9,420,422.8,492422
02/05/2011,442,445,431,432.75,973047
29/04/2011,436.1,446.4,435,440.85,1880574
28/04/2011,425.05,439,420.55,434.9,1580479
27/04/2011,423.85,427.3,419.25,423.55,786082
26/04/2011,415.4,422,411.75,419.25,585301
25/04/2011,412.2,415.65,412.15,415.35,452129
21/04/2011,419.3,419.3,410,411.7,524331
20/04/2011,410,418.8,410,417.05,736995
19/04/2011,408.1,412,405.4,409.25,431212
18/04/2011,414,415.45,406.65,410.1,859780
15/04/2011,415.4,415.5,407.25,410.9,315707
13/04/2011,408,415,405,413.95,1134472
11/04/2011,413.95,413.95,407.2,408.95,1111998
08/04/2011,408,416.5,408,410.75,1115754
07/04/2011,407.5,410.4,405,407.55,2305324
06/04/2011,413,415.7,404.65,405.85,892612
05/04/2011,416,417.45,408.5,411.55,554552
04/04/2011,413,421.85,413,415.4,1038108
01/04/2011,421.95,421.95,412.55,417.15,240755
31/03/2011,420,423.7,412,416.65,1299015
30/03/2011,408,419.35,404.45,416.55,650599
29/03/2011,408,410,400.55,402.9,802054
28/03/2011,405.1,407.85,401.7,405.45,989433
25/03/2011,407.05,412,404.1,406.1,897475
24/03/2011,417.95,423.7,402.9,405.75,1367990
23/03/2011,407.95,418,407.2,415.3,1086796
22/03/2011,401.25,411.9,401.25,407.2,514042
21/03/2011,395.05,405.25,392,403.75,1005831
18/03/2011,396,396.6,389.4,392.35,601423
17/03/2011,395,395,387,392.45,416366
16/03/2011,381.05,393.9,381,391.6,541589
15/03/2011,389.95,393,378.15,379.5,1238470
14/03/2011,380.05,396.5,380.05,395.3,492812
11/03/2011,389,390.6,383,387.7,728121
10/03/2011,393.95,393.95,388.7,389.9,425988
09/03/2011,392.75,396.7,390.25,394.55,543121
08/03/2011,395.95,399.9,387.4,391.4,785070
07/03/2011,386.1,397.2,386.1,392.9,386675
04/03/2011,400,403.75,395,397.2,401715
03/03/2011,395,399.9,390.25,397.8,1731448
01/03/2011,381,396.5,377.95,395.8,1882863
28/02/2011,412,412,373.9,381.2,613950
25/02/2011,390,395.9,363.1,373.85,1764982
24/02/2011,402.25,408.85,382,386.85,1422293
23/02/2011,409.95,411,401.25,404.55,760773
22/02/2011,410,417.55,403.6,411.9,491933
21/02/2011,405,414.5,397,412.05,809543
18/02/2011,414.75,421.35,402.5,403.7,670489
17/02/2011,419.9,421.95,412.5,414.75,517738
16/02/2011,423.6,430.45,414.1,416.4,529219
15/02/2011,433.85,433.85,415.5,422.95,515693
14/02/2011,411.25,428,411.25,426.15,708592
11/02/2011,393.1,412.05,392,410.1,745704
10/02/2011,380,398.3,376,392.7,1264932
09/02/2011,396,398,366.25,378.55,2097467
08/02/2011,411.8,411.8,393.55,396,1017713
07/02/2011,421,423.1,408.55,410.25,771434
04/02/2011,422.8,433.55,419.1,422.7,822353
03/02/2011,411.6,424.85,411.6,422.8,653333
02/02/2011,414.9,421,413.05,415.15,865048
01/02/2011,423.95,427.2,404.2,411.55,1518025
31/01/2011,414.1,426.9,385.25,421.9,2881056
28/01/2011,441,445,407.2,419.25,3377386
27/01/2011,471,471.7,437.8,441.8,1873551
25/01/2011,472.85,473.55,465,467.45,621277
24/01/2011,459.85,470,459.85,469.15,591755
21/01/2011,460.8,464.6,458.05,459.85,389061
20/01/2011,460,466.5,455.15,464.8,495828
19/01/2011,471,472,457.15,458.7,551573
18/01/2011,468,472.4,467,469.7,259951
17/01/2011,461,473,450.2,466.5,580960
14/01/2011,468,469,455.25,459.45,525335
13/01/2011,465,473.9,461.9,467.75,523006
12/01/2011,455,463.75,443.6,462.25,586440
11/01/2011,466,473.15,445.05,451.9,1138245
10/01/2011,474,479.5,460.75,463.4,521329
07/01/2011,493,493.6,470,473.7,378822
06/01/2011,491.5,493,486.25,489.55,360620
05/01/2011,491.8,493.5,484.05,487.55,545510
04/01/2011,490.95,493.8,488.1,489.9,833707
03/01/2011,486,491.9,483.55,486.6,501202
31/12/2010,476,484,471.55,482.45,850715
30/12/2010,471.6,478.45,464,474.75,1139584
29/12/2010,462.5,475.3,460.55,467.8,1472048
28/12/2010,455.25,461.95,453.1,460.55,606690
27/12/2010,451,460.4,451,454.25,312017
24/12/2010,450.6,457.45,448.3,455.15,490272
23/12/2010,452.95,453.5,446.5,451.15,376387
22/12/2010,453.9,459.75,449.75,450.95,551024
21/12/2010,452.9,453,446.1,450.65,676501
20/12/2010,458.7,458.7,446.3,448.15,610774
16/12/2010,454,456.8,448.85,454.45,839761
15/12/2010,461,461,442.3,448,814106
14/12/2010,462,463.9,456.25,461.2,767458
13/12/2010,458.4,465.1,451.5,460.6,1605822
10/12/2010,415,464,415,453.3,1563279
09/12/2010,466.5,468.8,434,439.1,1939109
08/12/2010,470,477.9,460,465.7,1133285
07/12/2010,475,480,468.5,472.4,1776876
06/12/2010,500.1,501,476.3,478.15,2604084
03/12/2010,504,504.8,487.5,496,1762060
02/12/2010,516.5,517.5,498.4,501,2046998
01/12/2010,513.75,519.95,506.6,511.5,2385007
30/11/2010,512,519.75,502.1,511.45,9459260
29/11/2010,493,517.7,482.1,508,2754139
26/11/2010,499.9,503.95,427,491.3,3542715
25/11/2010,489.6,510.9,488,493.8,3873309
24/11/2010,484,494.9,481,486.8,1202424
23/11/2010,485,485.95,469,482.7,1446766
22/11/2010,495.4,496.9,480.1,488.75,832539
19/11/2010,496.9,501.8,489.05,491.65,1409702
18/11/2010,482,497.7,476.8,492.85,2294446
16/11/2010,486.5,496.4,474,477.8,1519834
15/11/2010,472,489,463.2,484.9,1463386
12/11/2010,477.9,486.5,455.75,469.75,1605035
11/11/2010,470.05,493.85,469.9,477.65,3300616
